:Data_list: 20120609_Gp_xr_1m.txt
:Created: 2012 Jun 10 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 09  0044   56087   2640     8.87e-09    5.83e-07
2012 06 09  0045   56087   2700     6.67e-09    5.78e-07
2012 06 09  0046   56087   2760     7.95e-09    5.75e-07
2012 06 09  0047   56087   2820     4.48e-09    5.70e-07
2012 06 09  0048   56087   2880     4.14e-09    5.64e-07
2012 06 09  0049   56087   2940     3.98e-09    5.57e-07
2012 06 09  0050   56087   3000     4.37e-09    5.53e-07
2012 06 09  0051   56087   3060     3.33e-09    5.49e-07
2012 06 09  0052   56087   3120     3.49e-09    5.44e-07
2012 06 09  0053   56087   3180     4.05e-09    5.35e-07
2012 06 09  0054   56087   3240     3.60e-09    5.27e-07
2012 06 09  0055   56087   3300     5.37e-09    5.22e-07
2012 06 09  0056   56087   3360     6.28e-09    5.13e-07
2012 06 09  0057   56087   3420     7.17e-09    5.12e-07
2012 06 09  0058   56087   3480     7.75e-09    5.08e-07
2012 06 09  0059   56087   3540     3.79e-09    5.13e-07
2012 06 09  0100   56087   3600     3.37e-09    5.10e-07
2012 06 09  0101   56087   3660     5.56e-09    5.06e-07
2012 06 09  0102   56087   3720     4.48e-09    5.01e-07
2012 06 09  0103   56087   3780     3.13e-09    4.99e-07
2012 06 09  0104   56087   3840     2.91e-09    4.98e-07
2012 06 09  0105   56087   3900     3.45e-09    4.92e-07
2012 06 09  0106   56087   3960     4.20e-09    4.88e-07
2012 06 09  0107   56087   4020     2.62e-09    4.86e-07
2012 06 09  0108   56087   4080     2.31e-09    4.86e-07
2012 06 09  0109   56087   4140     3.83e-09    4.88e-07
2012 06 09  0110   56087   4200     4.13e-09    4.98e-07
2012 06 09  0111   56087   4260     5.64e-09    5.12e-07
2012 06 09  0112   56087   4320     3.72e-09    5.15e-07
2012 06 09  0113   56087   4380     3.72e-09    5.07e-07
2012 06 09  0114   56087   4440     4.18e-09    5.05e-07
2012 06 09  0115   56087   4500     2.77e-09    5.03e-07
2012 06 09  0116   56087   4560     5.24e-09    5.02e-07
2012 06 09  0117   56087   4620     6.14e-09    4.99e-07
2012 06 09  0118   56087   4680     7.79e-09    5.03e-07
2012 06 09  0119   56087   4740     5.10e-09    5.02e-07
2012 06 09  0120   56087   4800     4.39e-09    5.00e-07
2012 06 09  0121   56087   4860     4.64e-09    4.91e-07
2012 06 09  0122   56087   4920     8.79e-09    4.89e-07
2012 06 09  0123   56087   4980     6.17e-09    4.91e-07
2012 06 09  0124   56087   5040     4.54e-09    4.92e-07
2012 06 09  0125   56087   5100     3.12e-09    4.92e-07
2012 06 09  0126   56087   5160     3.74e-09    4.88e-07
2012 06 09  0127   56087   5220     1.14e-09    4.87e-07
2012 06 09  0128   56087   5280     2.48e-09    4.84e-07
2012 06 09  0129   56087   5340     4.64e-09    4.82e-07
2012 06 09  0130   56087   5400     5.21e-09    4.82e-07
2012 06 09  0131   56087   5460     4.48e-09    4.79e-07
2012 06 09  0132   56087   5520     1.67e-09    4.76e-07
2012 06 09  0133   56087   5580     1.60e-09    4.71e-07
2012 06 09  0134   56087   5640     2.36e-09    4.68e-07
2012 06 09  0135   56087   5700     1.82e-09    4.71e-07
2012 06 09  0136   56087   5760     2.90e-09    4.76e-07
2012 06 09  0137   56087   5820     4.14e-09    4.76e-07
2012 06 09  0138   56087   5880     4.10e-09    4.73e-07
2012 06 09  0139   56087   5940     3.87e-09    4.70e-07
2012 06 09  0140   56087   6000     5.58e-09    4.68e-07
2012 06 09  0141   56087   6060     3.47e-09    4.65e-07
2012 06 09  0142   56087   6120     1.00e-09    4.58e-07
2012 06 09  0143   56087   6180     1.00e-09    4.57e-07
2012 06 09  0144   56087   6240     1.00e-09    4.53e-07
2012 06 09  0145   56087   6300     1.00e-09    4.53e-07
2012 06 09  0146   56087   6360     1.00e-09    4.46e-07
2012 06 09  0147   56087   6420     1.00e-09    4.48e-07
2012 06 09  0148   56087   6480     1.00e-09    4.46e-07
2012 06 09  0149   56087   6540     1.00e-09    4.46e-07
2012 06 09  0150   56087   6600     1.00e-09    4.46e-07
2012 06 09  0151   56087   6660     1.10e-09    4.48e-07
2012 06 09  0152   56087   6720     1.00e-09    4.45e-07
2012 06 09  0153   56087   6780     1.00e-09    4.39e-07
2012 06 09  0154   56087   6840     1.48e-09    4.36e-07
2012 06 09  0155   56087   6900     1.22e-09    4.39e-07
2012 06 09  0156   56087   6960     2.09e-09    4.37e-07
2012 06 09  0157   56087   7020     2.15e-09    4.42e-07
2012 06 09  0158   56087   7080     1.83e-09    4.46e-07
2012 06 09  0159   56087   7140     1.43e-09    4.53e-07
2012 06 09  0200   56087   7200     1.93e-09    4.59e-07
2012 06 09  0201   56087   7260     1.14e-09    4.72e-07
2012 06 09  0202   56087   7320     3.64e-09    4.98e-07
2012 06 09  0203   56087   7380     9.89e-09    5.32e-07
2012 06 09  0204   56087   7440     8.67e-09    5.45e-07
2012 06 09  0205   56087   7500     8.33e-09    5.56e-07
2012 06 09  0206   56087   7560     8.67e-09    5.63e-07
2012 06 09  0207   56087   7620     8.59e-09    5.70e-07
2012 06 09  0208   56087   7680     6.14e-09    5.71e-07
2012 06 09  0209   56087   7740     6.60e-09    5.82e-07
2012 06 09  0210   56087   7800     5.61e-09    5.70e-07
2012 06 09  0211   56087   7860     5.94e-09    5.72e-07
2012 06 09  0212   56087   7920     5.25e-09    5.80e-07
2012 06 09  0213   56087   7980     7.48e-09    5.94e-07
2012 06 09  0214   56087   8040     9.25e-09    6.11e-07
2012 06 09  0215   56087   8100     8.79e-09    6.15e-07
2012 06 09  0216   56087   8160     8.87e-09    6.13e-07
2012 06 09  0217   56087   8220     4.61e-09    6.10e-07
2012 06 09  0218   56087   8280     3.79e-09    6.07e-07
2012 06 09  0219   56087   8340     4.60e-09    6.11e-07
2012 06 09  0220   56087   8400     5.69e-09    6.10e-07
2012 06 09  0221   56087   8460     5.79e-09    6.07e-07
2012 06 09  0222   56087   8520     5.68e-09    6.05e-07
2012 06 09  0223   56087   8580     6.87e-09    6.03e-07
2012 06 09  0224   56087   8640     5.54e-09    6.05e-07
2012 06 09  0225   56087   8700     5.33e-09    6.10e-07
2012 06 09  0226   56087   8760     5.60e-09    6.08e-07
2012 06 09  0227   56087   8820     6.91e-09    6.07e-07
2012 06 09  0228   56087   8880     7.56e-09    6.05e-07
2012 06 09  0229   56087   8940     8.29e-09    6.03e-07
2012 06 09  0230   56087   9000     8.18e-09    6.04e-07
2012 06 09  0231   56087   9060     7.52e-09    6.02e-07
2012 06 09  0232   56087   9120     7.64e-09    5.99e-07
2012 06 09  0233   56087   9180     8.56e-09    5.97e-07
2012 06 09  0234   56087   9240     8.66e-09    5.90e-07
2012 06 09  0235   56087   9300     8.14e-09    5.83e-07
2012 06 09  0236   56087   9360     7.71e-09    5.79e-07
2012 06 09  0237   56087   9420     6.69e-09    5.71e-07
2012 06 09  0238   56087   9480     6.71e-09    5.72e-07
2012 06 09  0239   56087   9540     7.14e-09    5.69e-07
2012 06 09  0240   56087   9600     7.21e-09    5.60e-07
2012 06 09  0241   56087   9660     6.18e-09    5.56e-07
2012 06 09  0242   56087   9720     5.21e-09    5.56e-07
2012 06 09  0243   56087   9780     6.29e-09    5.51e-07
2012 06 09  0244   56087   9840     5.35e-09    5.45e-07
2012 06 09  0245   56087   9900     4.18e-09    5.41e-07
2012 06 09  0246   56087   9960     5.02e-09    5.39e-07
2012 06 09  0247   56087  10020     4.24e-09    5.37e-07
2012 06 09  0248   56087  10080     5.21e-09    5.40e-07
2012 06 09  0249   56087  10140     4.29e-09    5.41e-07
2012 06 09  0250   56087  10200     4.87e-09    5.40e-07
2012 06 09  0251   56087  10260     4.95e-09    5.41e-07
2012 06 09  0252   56087  10320     5.53e-09    5.38e-07
2012 06 09  0253   56087  10380     6.64e-09    5.41e-07
2012 06 09  0254   56087  10440     4.95e-09    5.45e-07
2012 06 09  0255   56087  10500     4.60e-09    5.50e-07
2012 06 09  0256   56087  10560     3.23e-09    5.44e-07
2012 06 09  0257   56087  10620     5.09e-09    5.45e-07
2012 06 09  0258   56087  10680     3.64e-09    5.44e-07
2012 06 09  0259   56087  10740     4.98e-09    5.47e-07
2012 06 09  0300   56087  10800     9.10e-09    5.60e-07
2012 06 09  0301   56087  10860     9.25e-09    6.16e-07
2012 06 09  0302   56087  10920     1.69e-08    7.36e-07
2012 06 09  0303   56087  10980     3.27e-08    9.00e-07
2012 06 09  0304   56087  11040     5.27e-08    1.11e-06
2012 06 09  0305   56087  11100     7.80e-08    1.33e-06
2012 06 09  0306   56087  11160     9.12e-08    1.45e-06
2012 06 09  0307   56087  11220     9.27e-08    1.49e-06
2012 06 09  0308   56087  11280     9.00e-08    1.50e-06
2012 06 09  0309   56087  11340     8.58e-08    1.50e-06
2012 06 09  0310   56087  11400     7.92e-08    1.47e-06
2012 06 09  0311   56087  11460     7.46e-08    1.43e-06
2012 06 09  0312   56087  11520     6.88e-08    1.39e-06
2012 06 09  0313   56087  11580     6.07e-08    1.35e-06
2012 06 09  0314   56087  11640     5.37e-08    1.29e-06
2012 06 09  0315   56087  11700     4.73e-08    1.23e-06
2012 06 09  0316   56087  11760     4.22e-08    1.19e-06
2012 06 09  0317   56087  11820     3.83e-08    1.14e-06
2012 06 09  0318   56087  11880     3.49e-08    1.10e-06
2012 06 09  0319   56087  11940     3.16e-08    1.06e-06
2012 06 09  0320   56087  12000     2.84e-08    1.03e-06
2012 06 09  0321   56087  12060     2.78e-08    9.92e-07
2012 06 09  0322   56087  12120     2.65e-08    9.64e-07
2012 06 09  0323   56087  12180     2.34e-08    9.34e-07
2012 06 09  0324   56087  12240     2.18e-08    9.12e-07
2012 06 09  0325   56087  12300     2.08e-08    8.95e-07
2012 06 09  0326   56087  12360     1.85e-08    8.79e-07
2012 06 09  0327   56087  12420     1.82e-08    8.59e-07
2012 06 09  0328   56087  12480     1.76e-08    8.47e-07
2012 06 09  0329   56087  12540     1.77e-08    8.36e-07
2012 06 09  0330   56087  12600     1.70e-08    8.24e-07
2012 06 09  0331   56087  12660     1.38e-08    8.15e-07
2012 06 09  0332   56087  12720     1.32e-08    8.04e-07
2012 06 09  0333   56087  12780     1.31e-08    7.98e-07
2012 06 09  0334   56087  12840     1.20e-08    7.93e-07
2012 06 09  0335   56087  12900     1.10e-08    7.82e-07
2012 06 09  0336   56087  12960     1.09e-08    7.71e-07
2012 06 09  0337   56087  13020     1.03e-08    7.67e-07
2012 06 09  0338   56087  13080     9.85e-09    7.62e-07
2012 06 09  0339   56087  13140     1.04e-08    7.59e-07
2012 06 09  0340   56087  13200     9.10e-09    7.55e-07
2012 06 09  0341   56087  13260     8.10e-09    7.58e-07
2012 06 09  0342   56087  13320     8.87e-09    7.74e-07
2012 06 09  0343   56087  13380     8.71e-09    7.78e-07
2012 06 09  0344   56087  13440     8.14e-09    7.72e-07
2012 06 09  0345   56087  13500     9.02e-09    7.72e-07
2012 06 09  0346   56087  13560     1.43e-08    7.63e-07
2012 06 09  0347   56087  13620     1.10e-08    7.56e-07
2012 06 09  0348   56087  13680     8.92e-09    7.51e-07
2012 06 09  0349   56087  13740     7.79e-09    7.41e-07
2012 06 09  0350   56087  13800     9.56e-09    7.32e-07
2012 06 09  0351   56087  13860     7.95e-09    7.19e-07
2012 06 09  0352   56087  13920     6.44e-09    7.09e-07
2012 06 09  0353   56087  13980     5.41e-09    6.99e-07
2012 06 09  0354   56087  14040     5.75e-09    6.93e-07
2012 06 09  0355   56087  14100     6.84e-09    6.84e-07
2012 06 09  0356   56087  14160     4.83e-09    6.75e-07
2012 06 09  0357   56087  14220     3.10e-09    6.65e-07
2012 06 09  0358   56087  14280     3.50e-09    6.55e-07
2012 06 09  0359   56087  14340     1.64e-09    6.46e-07
2012 06 09  0400   56087  14400     2.12e-09    6.38e-07
2012 06 09  0401   56087  14460     1.40e-09    6.30e-07
2012 06 09  0402   56087  14520     2.11e-09    6.23e-07
2012 06 09  0403   56087  14580     3.79e-09    6.12e-07
2012 06 09  0404   56087  14640     4.04e-09    6.06e-07
2012 06 09  0405   56087  14700     4.31e-09    6.06e-07
2012 06 09  0406   56087  14760     3.22e-09    5.96e-07
2012 06 09  0407   56087  14820     3.00e-09    5.90e-07
2012 06 09  0408   56087  14880     3.53e-09    5.86e-07
2012 06 09  0409   56087  14940     3.64e-09    5.80e-07
2012 06 09  0410   56087  15000     6.60e-09    5.75e-07
2012 06 09  0411   56087  15060     3.94e-09    5.69e-07
2012 06 09  0412   56087  15120     4.22e-09    5.63e-07
2012 06 09  0413   56087  15180     4.64e-09    5.60e-07
2012 06 09  0414   56087  15240     3.60e-09    5.58e-07
2012 06 09  0415   56087  15300     2.02e-09    5.59e-07
2012 06 09  0416   56087  15360     3.54e-09    5.54e-07
2012 06 09  0417   56087  15420     4.83e-09    5.51e-07
2012 06 09  0418   56087  15480     1.95e-09    5.48e-07
2012 06 09  0419   56087  15540     1.22e-09    5.46e-07
2012 06 09  0420   56087  15600     1.69e-09    5.44e-07
2012 06 09  0421   56087  15660     1.21e-09    5.43e-07
2012 06 09  0422   56087  15720     1.62e-09    5.41e-07
2012 06 09  0423   56087  15780     2.13e-09    5.31e-07
2012 06 09  0424   56087  15840     1.99e-09    5.29e-07
2012 06 09  0425   56087  15900     1.40e-09    5.24e-07
2012 06 09  0426   56087  15960     1.41e-09    5.26e-07
2012 06 09  0427   56087  16020     1.83e-09    5.32e-07
2012 06 09  0428   56087  16080     1.41e-09    5.29e-07
2012 06 09  0429   56087  16140     1.24e-09    5.22e-07
2012 06 09  0430   56087  16200     2.73e-09    5.17e-07
2012 06 09  0431   56087  16260     1.67e-09    5.16e-07
2012 06 09  0432   56087  16320     1.35e-09    5.24e-07
2012 06 09  0433   56087  16380     2.03e-09    5.19e-07
2012 06 09  0434   56087  16440     1.08e-09    5.09e-07
2012 06 09  0435   56087  16500     1.86e-09    5.03e-07
2012 06 09  0436   56087  16560     1.40e-09    5.01e-07
2012 06 09  0437   56087  16620     1.84e-09    5.00e-07
2012 06 09  0438   56087  16680     2.86e-09    4.97e-07
2012 06 09  0439   56087  16740     1.28e-09    4.96e-07
2012 06 09  0440   56087  16800     1.00e-09    4.95e-07
2012 06 09  0441   56087  16860     1.47e-09    4.94e-07
2012 06 09  0442   56087  16920     1.18e-09    4.94e-07
2012 06 09  0443   56087  16980     1.12e-09    4.89e-07
2012 06 09  0444   56087  17040     1.71e-09    4.92e-07
2012 06 09  0445   56087  17100     1.29e-09    4.90e-07
2012 06 09  0446   56087  17160     1.06e-09    4.89e-07
2012 06 09  0447   56087  17220     1.46e-09    4.88e-07
2012 06 09  0448   56087  17280     1.23e-09    4.94e-07
2012 06 09  0449   56087  17340     1.63e-09    5.15e-07
2012 06 09  0450   56087  17400     1.37e-09    5.01e-07
2012 06 09  0451   56087  17460     2.60e-09    4.94e-07
2012 06 09  0452   56087  17520     1.14e-09    4.87e-07
2012 06 09  0453   56087  17580     1.02e-09    4.85e-07
2012 06 09  0454   56087  17640     1.10e-09    4.81e-07
2012 06 09  0455   56087  17700     4.13e-09    5.35e-07
2012 06 09  0456   56087  17760     3.08e-09    5.10e-07
2012 06 09  0457   56087  17820     1.00e-09    4.91e-07
2012 06 09  0458   56087  17880     1.06e-09    4.90e-07
2012 06 09  0459   56087  17940     1.82e-09    4.83e-07
2012 06 09  0500   56087  18000     1.23e-09    4.84e-07
2012 06 09  0501   56087  18060     2.01e-09    4.78e-07
2012 06 09  0502   56087  18120     1.04e-09    4.74e-07
2012 06 09  0503   56087  18180     1.02e-09    4.70e-07
2012 06 09  0504   56087  18240     1.00e-09    4.71e-07
2012 06 09  0505   56087  18300     1.00e-09    4.73e-07
2012 06 09  0506   56087  18360     1.22e-09    4.75e-07
2012 06 09  0507   56087  18420     2.29e-09    4.95e-07
2012 06 09  0508   56087  18480     1.69e-09    4.99e-07
2012 06 09  0509   56087  18540     1.10e-09    5.04e-07
2012 06 09  0510   56087  18600     1.00e-09    4.99e-07
2012 06 09  0511   56087  18660     1.02e-09    4.91e-07
2012 06 09  0512   56087  18720     1.00e-09    4.87e-07
2012 06 09  0513   56087  18780     1.45e-09    4.81e-07
2012 06 09  0514   56087  18840     1.92e-09    4.77e-07
2012 06 09  0515   56087  18900     1.06e-09    4.74e-07
2012 06 09  0516   56087  18960     1.28e-09    4.72e-07
2012 06 09  0517   56087  19020     1.00e-09    4.65e-07
2012 06 09  0518   56087  19080     1.00e-09    4.61e-07
2012 06 09  0519   56087  19140     1.00e-09    4.58e-07
2012 06 09  0520   56087  19200     1.00e-09    4.58e-07
2012 06 09  0521   56087  19260     1.00e-09    4.62e-07
2012 06 09  0522   56087  19320     1.00e-09    4.63e-07
2012 06 09  0523   56087  19380     1.02e-09    4.63e-07
2012 06 09  0524   56087  19440     1.02e-09    4.62e-07
2012 06 09  0525   56087  19500     1.04e-09    4.61e-07
2012 06 09  0526   56087  19560     1.02e-09    4.59e-07
2012 06 09  0527   56087  19620     1.34e-09    4.60e-07
2012 06 09  0528   56087  19680     1.00e-09    4.61e-07
2012 06 09  0529   56087  19740     1.00e-09    4.57e-07
2012 06 09  0530   56087  19800     1.00e-09    4.57e-07
2012 06 09  0531   56087  19860     1.04e-09    4.54e-07
2012 06 09  0532   56087  19920     1.06e-09    4.50e-07
2012 06 09  0533   56087  19980     1.00e-09    4.48e-07
2012 06 09  0534   56087  20040     1.33e-09    4.43e-07
2012 06 09  0535   56087  20100     1.20e-09    4.41e-07
2012 06 09  0536   56087  20160     1.46e-09    4.40e-07
2012 06 09  0537   56087  20220     1.00e-09    4.41e-07
2012 06 09  0538   56087  20280     1.26e-09    4.40e-07
2012 06 09  0539   56087  20340     1.31e-09    4.42e-07
2012 06 09  0540   56087  20400     1.15e-09    4.42e-07
2012 06 09  0541   56087  20460     1.94e-09    4.39e-07
2012 06 09  0542   56087  20520     1.68e-09    4.39e-07
2012 06 09  0543   56087  20580     2.17e-09    4.41e-07
2012 06 09  0544   56087  20640     1.02e-09    4.38e-07
2012 06 09  0545   56087  20700     1.00e-09    4.34e-07
2012 06 09  0546   56087  20760     1.00e-09    4.39e-07
2012 06 09  0547   56087  20820     1.00e-09    4.37e-07
2012 06 09  0548   56087  20880     1.04e-09    4.35e-07
2012 06 09  0549   56087  20940     1.02e-09    4.36e-07
2012 06 09  0550   56087  21000     1.12e-09    4.49e-07
2012 06 09  0551   56087  21060     2.34e-09    4.64e-07
2012 06 09  0552   56087  21120     1.71e-09    4.72e-07
2012 06 09  0553   56087  21180     4.23e-09    4.95e-07
2012 06 09  0554   56087  21240     1.01e-08    5.30e-07
2012 06 09  0555   56087  21300     6.02e-09    4.95e-07
2012 06 09  0556   56087  21360     4.46e-09    4.89e-07
2012 06 09  0557   56087  21420     3.68e-09    4.88e-07
2012 06 09  0558   56087  21480     4.22e-09    4.82e-07
2012 06 09  0559   56087  21540     4.57e-09    4.77e-07
2012 06 09  0600   56087  21600     3.36e-09    4.82e-07
2012 06 09  0601   56087  21660     1.47e-09    4.75e-07
2012 06 09  0602   56087  21720     1.58e-09    4.71e-07
2012 06 09  0603   56087  21780     2.03e-09    4.70e-07
2012 06 09  0604   56087  21840     2.20e-09    4.66e-07
2012 06 09  0605   56087  21900     1.10e-09    4.64e-07
2012 06 09  0606   56087  21960     3.74e-09    4.71e-07
2012 06 09  0607   56087  22020     3.98e-09    4.82e-07
2012 06 09  0608   56087  22080     3.59e-09    4.82e-07
2012 06 09  0609   56087  22140     1.90e-09    4.80e-07
2012 06 09  0610   56087  22200     2.40e-09    4.82e-07
2012 06 09  0611   56087  22260     2.14e-09    4.92e-07
2012 06 09  0612   56087  22320     2.45e-09    4.97e-07
2012 06 09  0613   56087  22380     3.46e-09    5.00e-07
2012 06 09  0614   56087  22440     2.81e-09    5.06e-07
2012 06 09  0615   56087  22500     3.71e-09    5.05e-07
2012 06 09  0616   56087  22560     1.61e-09    5.00e-07
2012 06 09  0617   56087  22620     2.09e-09    5.01e-07
2012 06 09  0618   56087  22680     1.42e-09    5.00e-07
2012 06 09  0619   56087  22740     2.05e-09    4.91e-07
2012 06 09  0620   56087  22800     2.35e-09    4.86e-07
2012 06 09  0621   56087  22860     1.28e-09    4.87e-07
2012 06 09  0622   56087  22920     2.23e-09    4.85e-07
2012 06 09  0623   56087  22980     2.51e-09    4.81e-07
2012 06 09  0624   56087  23040     2.43e-09    4.72e-07
2012 06 09  0625   56087  23100     3.56e-09    4.72e-07
2012 06 09  0626   56087  23160     3.21e-09    4.74e-07
2012 06 09  0627   56087  23220     3.33e-09    4.88e-07
2012 06 09  0628   56087  23280     2.44e-09    4.93e-07
2012 06 09  0629   56087  23340     3.65e-09    4.90e-07
2012 06 09  0630   56087  23400     1.76e-09    5.01e-07
2012 06 09  0631   56087  23460     2.88e-09    5.19e-07
2012 06 09  0632   56087  23520     2.91e-09    5.41e-07
2012 06 09  0633   56087  23580     5.54e-09    5.52e-07
2012 06 09  0634   56087  23640     4.25e-09    5.70e-07
2012 06 09  0635   56087  23700     4.60e-09    5.79e-07
2012 06 09  0636   56087  23760     6.88e-09    5.98e-07
2012 06 09  0637   56087  23820     7.06e-09    6.20e-07
2012 06 09  0638   56087  23880     8.25e-09    6.36e-07
2012 06 09  0639   56087  23940     6.87e-09    6.47e-07
2012 06 09  0640   56087  24000     8.44e-09    6.46e-07
2012 06 09  0641   56087  24060     7.60e-09    6.38e-07
2012 06 09  0642   56087  24120     5.18e-09    6.27e-07
2012 06 09  0643   56087  24180     4.20e-09    6.12e-07
2012 06 09  0644   56087  24240     3.83e-09    6.08e-07
2012 06 09  0645   56087  24300     5.94e-09    6.04e-07
2012 06 09  0646   56087  24360     3.91e-09    6.02e-07
2012 06 09  0647   56087  24420     4.02e-09    6.04e-07
2012 06 09  0648   56087  24480     8.17e-09    6.04e-07
2012 06 09  0649   56087  24540     8.29e-09    6.23e-07
2012 06 09  0650   56087  24600     8.51e-09    6.40e-07
2012 06 09  0651   56087  24660     6.37e-09    6.28e-07
2012 06 09  0652   56087  24720     5.91e-09    6.17e-07
2012 06 09  0653   56087  24780     4.28e-09    6.13e-07
2012 06 09  0654   56087  24840     4.25e-09    6.11e-07
2012 06 09  0655   56087  24900     1.64e-09    5.93e-07
2012 06 09  0656   56087  24960     1.18e-09    5.89e-07
2012 06 09  0657   56087  25020     1.00e-09    5.79e-07
2012 06 09  0658   56087  25080     1.04e-09    5.69e-07
2012 06 09  0659   56087  25140     2.46e-09    5.59e-07
2012 06 09  0700   56087  25200     2.13e-09    5.42e-07
2012 06 09  0701   56087  25260     1.00e-09    5.28e-07
2012 06 09  0702   56087  25320     1.99e-09    5.23e-07
2012 06 09  0703   56087  25380     1.53e-09    5.19e-07
2012 06 09  0704   56087  25440     1.34e-09    5.13e-07
2012 06 09  0705   56087  25500     2.52e-09    5.11e-07
2012 06 09  0706   56087  25560     1.22e-09    5.07e-07
2012 06 09  0707   56087  25620     1.18e-09    5.05e-07
2012 06 09  0708   56087  25680     1.29e-09    5.04e-07
2012 06 09  0709   56087  25740     2.62e-09    5.03e-07
2012 06 09  0710   56087  25800     2.51e-09    5.03e-07
2012 06 09  0711   56087  25860     4.33e-09    5.00e-07
2012 06 09  0712   56087  25920     4.25e-09    5.02e-07
2012 06 09  0713   56087  25980     3.42e-09    4.98e-07
2012 06 09  0714   56087  26040     2.56e-09    4.95e-07
2012 06 09  0715   56087  26100     2.58e-09    4.95e-07
2012 06 09  0716   56087  26160     4.00e-09    4.94e-07
2012 06 09  0717   56087  26220     5.50e-09    4.92e-07
2012 06 09  0718   56087  26280     4.56e-09    4.92e-07
2012 06 09  0719   56087  26340     2.56e-09    4.91e-07
2012 06 09  0720   56087  26400     1.94e-09    4.91e-07
2012 06 09  0721   56087  26460     1.82e-09    5.16e-07
2012 06 09  0722   56087  26520     1.44e-09    5.10e-07
2012 06 09  0723   56087  26580     1.18e-09    4.94e-07
2012 06 09  0724   56087  26640     1.20e-09    4.88e-07
