:Data_list: 20120620_Gp_xr_1m.txt
:Created: 2012 Jun 21 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 20  0043   56098   2580     1.78e-09    3.22e-07
2012 06 20  0044   56098   2640     3.23e-09    3.20e-07
2012 06 20  0045   56098   2700     1.12e-09    3.19e-07
2012 06 20  0046   56098   2760     1.15e-09    3.14e-07
2012 06 20  0047   56098   2820     1.00e-09    3.16e-07
2012 06 20  0048   56098   2880     1.63e-09    3.18e-07
2012 06 20  0049   56098   2940     2.45e-09    3.16e-07
2012 06 20  0050   56098   3000     4.29e-09    3.24e-07
2012 06 20  0051   56098   3060     2.96e-09    3.34e-07
2012 06 20  0052   56098   3120     2.58e-09    3.34e-07
2012 06 20  0053   56098   3180     2.04e-09    3.30e-07
2012 06 20  0054   56098   3240     1.35e-09    3.23e-07
2012 06 20  0055   56098   3300     1.74e-09    3.23e-07
2012 06 20  0056   56098   3360     1.50e-09    3.18e-07
2012 06 20  0057   56098   3420     1.59e-09    3.19e-07
2012 06 20  0058   56098   3480     1.79e-09    3.14e-07
2012 06 20  0059   56098   3540     1.15e-09    3.10e-07
2012 06 20  0100   56098   3600     1.12e-09    3.11e-07
2012 06 20  0101   56098   3660     1.10e-09    3.15e-07
2012 06 20  0102   56098   3720     1.41e-09    3.15e-07
2012 06 20  0103   56098   3780     1.35e-09    3.16e-07
2012 06 20  0104   56098   3840     1.37e-09    3.16e-07
2012 06 20  0105   56098   3900     1.44e-09    3.22e-07
2012 06 20  0106   56098   3960     2.21e-09    3.26e-07
2012 06 20  0107   56098   4020     5.29e-09    3.43e-07
2012 06 20  0108   56098   4080     7.40e-09    3.68e-07
2012 06 20  0109   56098   4140     9.22e-09    4.03e-07
2012 06 20  0110   56098   4200     8.02e-09    4.31e-07
2012 06 20  0111   56098   4260     2.53e-09    4.01e-07
2012 06 20  0112   56098   4320     1.53e-09    3.68e-07
2012 06 20  0113   56098   4380     1.34e-09    3.49e-07
2012 06 20  0114   56098   4440     2.65e-09    3.49e-07
2012 06 20  0115   56098   4500     1.92e-09    3.50e-07
2012 06 20  0116   56098   4560     1.34e-09    3.42e-07
2012 06 20  0117   56098   4620     2.16e-09    3.37e-07
2012 06 20  0118   56098   4680     1.71e-09    3.34e-07
2012 06 20  0119   56098   4740     2.42e-09    3.39e-07
2012 06 20  0120   56098   4800     2.35e-09    3.44e-07
2012 06 20  0121   56098   4860     2.62e-09    3.43e-07
2012 06 20  0122   56098   4920     2.85e-09    3.47e-07
2012 06 20  0123   56098   4980     3.60e-09    3.50e-07
2012 06 20  0124   56098   5040     3.52e-09    3.49e-07
2012 06 20  0125   56098   5100     3.68e-09    3.44e-07
2012 06 20  0126   56098   5160     1.37e-09    3.36e-07
2012 06 20  0127   56098   5220     2.45e-09    3.40e-07
2012 06 20  0128   56098   5280     2.43e-09    3.41e-07
2012 06 20  0129   56098   5340     2.38e-09    3.33e-07
2012 06 20  0130   56098   5400     1.70e-09    3.30e-07
2012 06 20  0131   56098   5460     2.11e-09    3.26e-07
2012 06 20  0132   56098   5520     1.52e-09    3.24e-07
2012 06 20  0133   56098   5580     1.08e-09    3.24e-07
2012 06 20  0134   56098   5640     2.08e-09    3.21e-07
2012 06 20  0135   56098   5700     3.01e-09    3.21e-07
2012 06 20  0136   56098   5760     2.90e-09    3.20e-07
2012 06 20  0137   56098   5820     2.25e-09    3.20e-07
2012 06 20  0138   56098   5880     4.56e-09    3.23e-07
2012 06 20  0139   56098   5940     2.61e-09    3.28e-07
2012 06 20  0140   56098   6000     2.08e-09    3.35e-07
2012 06 20  0141   56098   6060     1.78e-09    3.41e-07
2012 06 20  0142   56098   6120     1.60e-09    3.41e-07
2012 06 20  0143   56098   6180     2.27e-09    3.45e-07
2012 06 20  0144   56098   6240     3.12e-09    3.49e-07
2012 06 20  0145   56098   6300     2.60e-09    3.54e-07
2012 06 20  0146   56098   6360     3.39e-09    3.63e-07
2012 06 20  0147   56098   6420     4.98e-09    3.88e-07
2012 06 20  0148   56098   6480     1.15e-08    4.68e-07
2012 06 20  0149   56098   6540     2.73e-08    6.12e-07
2012 06 20  0150   56098   6600     4.37e-08    7.77e-07
2012 06 20  0151   56098   6660     4.99e-08    8.73e-07
2012 06 20  0152   56098   6720     5.59e-08    9.24e-07
2012 06 20  0153   56098   6780     5.25e-08    9.49e-07
2012 06 20  0154   56098   6840     4.94e-08    9.58e-07
2012 06 20  0155   56098   6900     4.86e-08    9.77e-07
2012 06 20  0156   56098   6960     4.90e-08    9.91e-07
2012 06 20  0157   56098   7020     5.04e-08    1.02e-06
2012 06 20  0158   56098   7080     5.25e-08    1.07e-06
2012 06 20  0159   56098   7140     5.57e-08    1.10e-06
2012 06 20  0200   56098   7200     6.05e-08    1.14e-06
2012 06 20  0201   56098   7260     6.31e-08    1.17e-06
2012 06 20  0202   56098   7320     6.39e-08    1.20e-06
2012 06 20  0203   56098   7380     6.48e-08    1.20e-06
2012 06 20  0204   56098   7440     6.31e-08    1.20e-06
2012 06 20  0205   56098   7500     5.70e-08    1.18e-06
2012 06 20  0206   56098   7560     5.35e-08    1.15e-06
2012 06 20  0207   56098   7620     5.09e-08    1.13e-06
2012 06 20  0208   56098   7680     4.62e-08    1.10e-06
2012 06 20  0209   56098   7740     4.09e-08    1.07e-06
2012 06 20  0210   56098   7800     3.92e-08    1.03e-06
2012 06 20  0211   56098   7860     3.48e-08    1.00e-06
2012 06 20  0212   56098   7920     3.56e-08    9.67e-07
2012 06 20  0213   56098   7980     2.91e-08    9.38e-07
2012 06 20  0214   56098   8040     2.70e-08    9.08e-07
2012 06 20  0215   56098   8100     2.34e-08    8.80e-07
2012 06 20  0216   56098   8160     2.07e-08    8.47e-07
2012 06 20  0217   56098   8220     1.88e-08    8.18e-07
2012 06 20  0218   56098   8280     1.88e-08    7.99e-07
2012 06 20  0219   56098   8340     1.96e-08    8.05e-07
2012 06 20  0220   56098   8400     2.23e-08    8.27e-07
2012 06 20  0221   56098   8460     1.94e-08    8.11e-07
2012 06 20  0222   56098   8520     1.71e-08    7.84e-07
2012 06 20  0223   56098   8580     1.72e-08    7.63e-07
2012 06 20  0224   56098   8640     1.45e-08    7.46e-07
2012 06 20  0225   56098   8700     1.27e-08    7.14e-07
2012 06 20  0226   56098   8760     1.09e-08    6.81e-07
2012 06 20  0227   56098   8820     8.71e-09    6.40e-07
2012 06 20  0228   56098   8880     8.14e-09    6.09e-07
2012 06 20  0229   56098   8940     8.17e-09    5.89e-07
2012 06 20  0230   56098   9000     8.92e-09    5.67e-07
2012 06 20  0231   56098   9060     6.06e-09    5.40e-07
2012 06 20  0232   56098   9120     5.52e-09    5.22e-07
2012 06 20  0233   56098   9180     5.73e-09    5.11e-07
2012 06 20  0234   56098   9240     4.68e-09    4.93e-07
2012 06 20  0235   56098   9300     5.45e-09    4.82e-07
2012 06 20  0236   56098   9360     5.06e-09    4.69e-07
2012 06 20  0237   56098   9420     4.83e-09    4.56e-07
2012 06 20  0238   56098   9480     2.58e-09    4.47e-07
2012 06 20  0239   56098   9540     3.41e-09    4.41e-07
2012 06 20  0240   56098   9600     4.46e-09    4.27e-07
2012 06 20  0241   56098   9660     2.62e-09    4.23e-07
2012 06 20  0242   56098   9720     3.33e-09    4.16e-07
2012 06 20  0243   56098   9780     6.65e-09    4.19e-07
2012 06 20  0244   56098   9840     2.44e-09    4.18e-07
2012 06 20  0245   56098   9900     1.61e-09    4.14e-07
2012 06 20  0246   56098   9960     1.61e-09    4.04e-07
2012 06 20  0247   56098  10020     1.28e-09    3.93e-07
2012 06 20  0248   56098  10080     1.12e-09    3.92e-07
2012 06 20  0249   56098  10140     1.40e-09    3.83e-07
2012 06 20  0250   56098  10200     2.16e-09    3.77e-07
2012 06 20  0251   56098  10260     3.56e-09    3.77e-07
2012 06 20  0252   56098  10320     5.21e-09    3.93e-07
2012 06 20  0253   56098  10380     5.43e-09    4.08e-07
2012 06 20  0254   56098  10440     5.37e-09    4.17e-07
2012 06 20  0255   56098  10500     5.37e-09    4.12e-07
2012 06 20  0256   56098  10560     3.49e-09    4.00e-07
2012 06 20  0257   56098  10620     1.39e-09    3.94e-07
2012 06 20  0258   56098  10680     1.02e-09    3.88e-07
2012 06 20  0259   56098  10740     1.00e-09    3.76e-07
2012 06 20  0300   56098  10800     1.16e-09    3.75e-07
2012 06 20  0301   56098  10860     1.10e-09    3.71e-07
2012 06 20  0302   56098  10920     1.06e-09    3.68e-07
2012 06 20  0303   56098  10980     1.00e-09    3.64e-07
2012 06 20  0304   56098  11040     1.00e-09    3.62e-07
2012 06 20  0305   56098  11100     1.00e-09    3.61e-07
2012 06 20  0306   56098  11160     2.87e-09    3.62e-07
2012 06 20  0307   56098  11220     4.13e-09    3.67e-07
2012 06 20  0308   56098  11280     2.79e-09    3.64e-07
2012 06 20  0309   56098  11340     1.91e-09    3.66e-07
2012 06 20  0310   56098  11400     1.50e-09    3.69e-07
2012 06 20  0311   56098  11460     1.21e-09    3.75e-07
2012 06 20  0312   56098  11520     1.02e-09    3.83e-07
2012 06 20  0313   56098  11580     1.00e-09    3.84e-07
2012 06 20  0314   56098  11640     1.28e-09    3.86e-07
2012 06 20  0315   56098  11700     2.03e-09    3.95e-07
2012 06 20  0316   56098  11760     3.13e-09    3.98e-07
2012 06 20  0317   56098  11820     4.05e-09    4.03e-07
2012 06 20  0318   56098  11880     3.75e-09    4.09e-07
2012 06 20  0319   56098  11940     4.22e-09    4.04e-07
2012 06 20  0320   56098  12000     3.76e-09    3.96e-07
2012 06 20  0321   56098  12060     4.22e-09    3.97e-07
2012 06 20  0322   56098  12120     5.83e-09    3.99e-07
2012 06 20  0323   56098  12180     6.98e-09    4.03e-07
2012 06 20  0324   56098  12240     6.13e-09    4.13e-07
2012 06 20  0325   56098  12300     6.94e-09    4.21e-07
2012 06 20  0326   56098  12360     1.31e-08    4.79e-07
2012 06 20  0327   56098  12420     9.89e-09    4.78e-07
2012 06 20  0328   56098  12480     6.56e-09    4.44e-07
2012 06 20  0329   56098  12540     4.87e-09    4.23e-07
2012 06 20  0330   56098  12600     4.91e-09    4.02e-07
2012 06 20  0331   56098  12660     2.37e-09    3.85e-07
2012 06 20  0332   56098  12720     2.44e-09    3.77e-07
2012 06 20  0333   56098  12780     1.34e-09    3.72e-07
2012 06 20  0334   56098  12840     1.06e-09    3.69e-07
2012 06 20  0335   56098  12900     1.78e-09    3.65e-07
2012 06 20  0336   56098  12960     3.19e-09    3.65e-07
2012 06 20  0337   56098  13020     1.24e-09    3.70e-07
2012 06 20  0338   56098  13080     1.99e-09    3.78e-07
2012 06 20  0339   56098  13140     2.31e-09    3.76e-07
2012 06 20  0340   56098  13200     5.39e-09    3.93e-07
2012 06 20  0341   56098  13260     5.37e-09    4.07e-07
2012 06 20  0342   56098  13320     6.91e-09    4.21e-07
2012 06 20  0343   56098  13380     6.14e-09    4.20e-07
2012 06 20  0344   56098  13440     5.69e-09    4.07e-07
2012 06 20  0345   56098  13500     4.56e-09    3.97e-07
2012 06 20  0346   56098  13560     4.06e-09    3.88e-07
2012 06 20  0347   56098  13620     4.83e-09    3.80e-07
2012 06 20  0348   56098  13680     5.02e-09    3.73e-07
2012 06 20  0349   56098  13740     2.58e-09    3.72e-07
2012 06 20  0350   56098  13800     2.86e-09    3.79e-07
2012 06 20  0351   56098  13860     2.16e-09    3.73e-07
2012 06 20  0352   56098  13920     1.73e-09    3.64e-07
2012 06 20  0353   56098  13980     1.68e-09    3.51e-07
2012 06 20  0354   56098  14040     2.31e-09    3.43e-07
2012 06 20  0355   56098  14100     1.45e-09    3.34e-07
2012 06 20  0356   56098  14160     1.45e-09    3.30e-07
2012 06 20  0357   56098  14220     1.62e-09    3.27e-07
2012 06 20  0358   56098  14280     1.43e-09    3.24e-07
2012 06 20  0359   56098  14340     3.48e-09    3.22e-07
2012 06 20  0400   56098  14400     4.22e-09    3.22e-07
2012 06 20  0401   56098  14460     3.50e-09    3.24e-07
2012 06 20  0402   56098  14520     5.02e-09    3.28e-07
2012 06 20  0403   56098  14580     7.44e-09    3.29e-07
2012 06 20  0404   56098  14640     6.58e-09    3.32e-07
2012 06 20  0405   56098  14700     4.10e-09    3.37e-07
2012 06 20  0406   56098  14760     3.73e-09    3.40e-07
2012 06 20  0407   56098  14820     2.38e-09    3.42e-07
2012 06 20  0408   56098  14880     1.97e-09    3.41e-07
2012 06 20  0409   56098  14940     3.27e-09    3.42e-07
2012 06 20  0410   56098  15000     3.35e-09    3.45e-07
2012 06 20  0411   56098  15060     3.79e-09    3.60e-07
2012 06 20  0412   56098  15120     7.25e-09    3.80e-07
2012 06 20  0413   56098  15180     1.04e-08    4.06e-07
2012 06 20  0414   56098  15240     1.30e-08    4.32e-07
2012 06 20  0415   56098  15300     1.71e-08    4.68e-07
2012 06 20  0416   56098  15360     2.25e-08    5.37e-07
2012 06 20  0417   56098  15420     2.85e-08    6.00e-07
2012 06 20  0418   56098  15480     3.83e-08    6.86e-07
2012 06 20  0419   56098  15540     4.74e-08    7.57e-07
2012 06 20  0420   56098  15600     7.60e-08    9.08e-07
2012 06 20  0421   56098  15660     8.45e-08    1.02e-06
2012 06 20  0422   56098  15720     7.25e-08    1.00e-06
2012 06 20  0423   56098  15780     5.82e-08    9.62e-07
2012 06 20  0424   56098  15840     4.98e-08    9.21e-07
2012 06 20  0425   56098  15900     4.53e-08    8.95e-07
2012 06 20  0426   56098  15960     3.96e-08    8.70e-07
2012 06 20  0427   56098  16020     3.37e-08    8.41e-07
2012 06 20  0428   56098  16080     2.94e-08    8.04e-07
2012 06 20  0429   56098  16140     2.58e-08    7.66e-07
2012 06 20  0430   56098  16200     2.17e-08    7.29e-07
2012 06 20  0431   56098  16260     2.08e-08    6.99e-07
2012 06 20  0432   56098  16320     1.97e-08    6.81e-07
2012 06 20  0433   56098  16380     2.52e-08    6.89e-07
2012 06 20  0434   56098  16440     3.01e-08    6.98e-07
2012 06 20  0435   56098  16500     3.27e-08    7.01e-07
2012 06 20  0436   56098  16560     2.48e-08    6.76e-07
2012 06 20  0437   56098  16620     2.04e-08    6.50e-07
2012 06 20  0438   56098  16680     1.86e-08    6.32e-07
2012 06 20  0439   56098  16740     1.80e-08    6.13e-07
2012 06 20  0440   56098  16800     1.71e-08    5.99e-07
2012 06 20  0441   56098  16860     1.68e-08    5.83e-07
2012 06 20  0442   56098  16920     1.59e-08    5.74e-07
2012 06 20  0443   56098  16980     1.41e-08    5.50e-07
2012 06 20  0444   56098  17040     1.24e-08    5.29e-07
2012 06 20  0445   56098  17100     1.31e-08    5.15e-07
2012 06 20  0446   56098  17160     1.07e-08    4.99e-07
2012 06 20  0447   56098  17220     8.71e-09    4.77e-07
2012 06 20  0448   56098  17280     8.70e-09    4.63e-07
2012 06 20  0449   56098  17340     8.60e-09    4.48e-07
2012 06 20  0450   56098  17400     3.64e-09    4.35e-07
2012 06 20  0451   56098  17460     4.87e-09    4.28e-07
2012 06 20  0452   56098  17520     6.37e-09    4.17e-07
2012 06 20  0453   56098  17580     6.21e-09    3.98e-07
2012 06 20  0454   56098  17640     5.95e-09    3.83e-07
2012 06 20  0455   56098  17700     1.85e-09    3.68e-07
2012 06 20  0456   56098  17760     1.41e-09    3.56e-07
2012 06 20  0457   56098  17820     2.06e-09    3.46e-07
2012 06 20  0458   56098  17880     1.55e-09    3.38e-07
2012 06 20  0459   56098  17940     1.46e-09    3.29e-07
2012 06 20  0500   56098  18000     1.02e-09    3.24e-07
2012 06 20  0501   56098  18060     1.52e-09    3.17e-07
2012 06 20  0502   56098  18120     1.00e-09    3.20e-07
2012 06 20  0503   56098  18180     1.00e-09    3.13e-07
2012 06 20  0504   56098  18240     1.06e-09    3.11e-07
2012 06 20  0505   56098  18300     1.29e-09    3.08e-07
2012 06 20  0506   56098  18360     2.31e-09    3.11e-07
2012 06 20  0507   56098  18420     4.79e-09    3.19e-07
2012 06 20  0508   56098  18480     4.54e-09    3.22e-07
2012 06 20  0509   56098  18540     2.81e-09    3.21e-07
2012 06 20  0510   56098  18600     2.20e-09    3.18e-07
2012 06 20  0511   56098  18660     3.72e-09    3.13e-07
2012 06 20  0512   56098  18720     3.77e-09    3.12e-07
2012 06 20  0513   56098  18780     1.71e-09    3.11e-07
2012 06 20  0514   56098  18840     4.18e-09    3.07e-07
2012 06 20  0515   56098  18900     2.71e-09    3.09e-07
2012 06 20  0516   56098  18960     2.27e-09    3.12e-07
2012 06 20  0517   56098  19020     2.79e-09    3.07e-07
2012 06 20  0518   56098  19080     1.57e-09    3.01e-07
2012 06 20  0519   56098  19140     1.75e-09    2.98e-07
2012 06 20  0520   56098  19200     1.65e-09    2.99e-07
2012 06 20  0521   56098  19260     2.89e-09    2.94e-07
2012 06 20  0522   56098  19320     2.50e-09    2.93e-07
2012 06 20  0523   56098  19380     1.94e-09    2.92e-07
2012 06 20  0524   56098  19440     1.67e-09    2.88e-07
2012 06 20  0525   56098  19500     2.40e-09    2.89e-07
2012 06 20  0526   56098  19560     2.35e-09    2.94e-07
2012 06 20  0527   56098  19620     3.25e-09    3.11e-07
2012 06 20  0528   56098  19680     2.46e-09    3.13e-07
2012 06 20  0529   56098  19740     2.66e-09    3.05e-07
2012 06 20  0530   56098  19800     4.60e-09    3.03e-07
2012 06 20  0531   56098  19860     4.95e-09    3.03e-07
2012 06 20  0532   56098  19920     4.52e-09    3.03e-07
2012 06 20  0533   56098  19980     1.62e-09    3.02e-07
2012 06 20  0534   56098  20040     1.21e-09    2.98e-07
2012 06 20  0535   56098  20100     2.92e-09    2.98e-07
2012 06 20  0536   56098  20160     4.68e-09    2.94e-07
2012 06 20  0537   56098  20220     4.11e-09    3.00e-07
2012 06 20  0538   56098  20280     3.79e-09    3.02e-07
2012 06 20  0539   56098  20340     3.14e-09    3.14e-07
2012 06 20  0540   56098  20400     3.14e-09    3.28e-07
2012 06 20  0541   56098  20460     3.33e-09    3.30e-07
2012 06 20  0542   56098  20520     3.53e-09    3.33e-07
2012 06 20  0543   56098  20580     7.94e-09    3.64e-07
2012 06 20  0544   56098  20640     1.07e-08    3.92e-07
2012 06 20  0545   56098  20700     1.10e-08    4.05e-07
2012 06 20  0546   56098  20760     8.79e-09    3.94e-07
2012 06 20  0547   56098  20820     6.75e-09    3.83e-07
2012 06 20  0548   56098  20880     1.02e-08    3.74e-07
2012 06 20  0549   56098  20940     8.14e-09    3.72e-07
2012 06 20  0550   56098  21000     1.11e-08    3.90e-07
2012 06 20  0551   56098  21060     1.46e-08    4.24e-07
2012 06 20  0552   56098  21120     2.96e-08    5.26e-07
2012 06 20  0553   56098  21180     3.78e-08    6.03e-07
2012 06 20  0554   56098  21240     3.59e-08    6.10e-07
2012 06 20  0555   56098  21300     4.71e-08    6.58e-07
2012 06 20  0556   56098  21360     1.05e-07    8.98e-07
2012 06 20  0557   56098  21420     1.76e-07    1.22e-06
2012 06 20  0558   56098  21480     1.64e-07    1.31e-06
2012 06 20  0559   56098  21540     1.34e-07    1.28e-06
2012 06 20  0600   56098  21600     1.12e-07    1.22e-06
2012 06 20  0601   56098  21660     9.84e-08    1.18e-06
2012 06 20  0602   56098  21720     1.00e-07    1.18e-06
2012 06 20  0603   56098  21780     9.82e-08    1.21e-06
2012 06 20  0604   56098  21840     8.37e-08    1.16e-06
2012 06 20  0605   56098  21900     6.89e-08    1.08e-06
2012 06 20  0606   56098  21960     5.83e-08    1.01e-06
2012 06 20  0607   56098  22020     4.99e-08    9.48e-07
2012 06 20  0608   56098  22080     4.09e-08    8.84e-07
2012 06 20  0609   56098  22140     3.73e-08    8.42e-07
2012 06 20  0610   56098  22200     3.46e-08    8.10e-07
2012 06 20  0611   56098  22260     3.34e-08    7.76e-07
2012 06 20  0612   56098  22320     3.12e-08    7.57e-07
2012 06 20  0613   56098  22380     3.10e-08    7.49e-07
2012 06 20  0614   56098  22440     2.75e-08    7.23e-07
2012 06 20  0615   56098  22500     2.41e-08    6.87e-07
2012 06 20  0616   56098  22560     2.18e-08    6.59e-07
2012 06 20  0617   56098  22620     1.94e-08    6.35e-07
2012 06 20  0618   56098  22680     1.90e-08    6.22e-07
2012 06 20  0619   56098  22740     1.80e-08    6.04e-07
2012 06 20  0620   56098  22800     1.62e-08    5.91e-07
2012 06 20  0621   56098  22860     1.51e-08    5.73e-07
2012 06 20  0622   56098  22920     1.41e-08    5.50e-07
2012 06 20  0623   56098  22980     1.18e-08    5.26e-07
2012 06 20  0624   56098  23040     9.94e-09    5.02e-07
2012 06 20  0625   56098  23100     1.10e-08    4.77e-07
2012 06 20  0626   56098  23160     9.98e-09    4.59e-07
2012 06 20  0627   56098  23220     8.10e-09    4.48e-07
2012 06 20  0628   56098  23280     6.25e-09    4.37e-07
2012 06 20  0629   56098  23340     4.35e-09    4.33e-07
2012 06 20  0630   56098  23400     3.64e-09    4.21e-07
2012 06 20  0631   56098  23460     4.45e-09    4.14e-07
2012 06 20  0632   56098  23520     4.24e-09    4.01e-07
2012 06 20  0633   56098  23580     4.18e-09    3.95e-07
2012 06 20  0634   56098  23640     5.48e-09    4.02e-07
2012 06 20  0635   56098  23700     1.36e-08    4.40e-07
2012 06 20  0636   56098  23760     3.25e-08    5.32e-07
2012 06 20  0637   56098  23820     3.96e-08    5.94e-07
2012 06 20  0638   56098  23880     4.15e-08    6.43e-07
2012 06 20  0639   56098  23940     3.92e-08    6.67e-07
2012 06 20  0640   56098  24000     3.31e-08    6.71e-07
2012 06 20  0641   56098  24060     2.55e-08    6.25e-07
2012 06 20  0642   56098  24120     1.91e-08    5.86e-07
2012 06 20  0643   56098  24180     1.35e-08    5.55e-07
2012 06 20  0644   56098  24240     1.19e-08    5.38e-07
2012 06 20  0645   56098  24300     9.33e-09    5.21e-07
2012 06 20  0646   56098  24360     8.25e-09    4.95e-07
2012 06 20  0647   56098  24420     7.37e-09    4.79e-07
2012 06 20  0648   56098  24480     8.14e-09    4.66e-07
2012 06 20  0649   56098  24540     7.32e-09    4.53e-07
2012 06 20  0650   56098  24600     5.48e-09    4.36e-07
2012 06 20  0651   56098  24660     4.29e-09    4.26e-07
2012 06 20  0652   56098  24720     3.68e-09    4.15e-07
2012 06 20  0653   56098  24780     3.37e-09    4.04e-07
2012 06 20  0654   56098  24840     3.50e-09    3.93e-07
2012 06 20  0655   56098  24900     4.19e-09    3.86e-07
2012 06 20  0656   56098  24960     2.56e-09    3.80e-07
2012 06 20  0657   56098  25020     1.75e-09    3.73e-07
2012 06 20  0658   56098  25080     3.49e-09    3.70e-07
2012 06 20  0659   56098  25140     3.16e-09    3.69e-07
2012 06 20  0700   56098  25200     3.64e-09    3.66e-07
2012 06 20  0701   56098  25260     2.66e-09    3.60e-07
2012 06 20  0702   56098  25320     3.68e-09    3.50e-07
2012 06 20  0703   56098  25380     4.25e-09    3.44e-07
2012 06 20  0704   56098  25440     4.95e-09    3.63e-07
2012 06 20  0705   56098  25500     4.83e-09    3.56e-07
2012 06 20  0706   56098  25560     4.80e-09    3.36e-07
2012 06 20  0707   56098  25620     3.75e-09    3.33e-07
2012 06 20  0708   56098  25680     4.91e-09    3.23e-07
2012 06 20  0709   56098  25740     2.81e-09    3.21e-07
2012 06 20  0710   56098  25800     1.63e-09    3.18e-07
2012 06 20  0711   56098  25860     1.99e-09    3.08e-07
2012 06 20  0712   56098  25920     3.81e-09    3.24e-07
2012 06 20  0713   56098  25980     6.52e-09    3.47e-07
2012 06 20  0714   56098  26040     8.17e-09    3.50e-07
2012 06 20  0715   56098  26100     3.66e-09    3.34e-07
2012 06 20  0716   56098  26160     2.42e-09    3.27e-07
2012 06 20  0717   56098  26220     1.91e-09    3.22e-07
2012 06 20  0718   56098  26280     2.89e-09    3.24e-07
2012 06 20  0719   56098  26340     3.50e-09    3.23e-07
2012 06 20  0720   56098  26400     2.56e-09    3.18e-07
2012 06 20  0721   56098  26460     2.09e-09    3.13e-07
2012 06 20  0722   56098  26520     2.17e-09    3.10e-07
2012 06 20  0723   56098  26580     2.87e-09    3.06e-07
2012 06 20  0724   56098  26640     2.29e-09    3.01e-07
