:Data_list: 20120627_Gp_xr_1m.txt
:Created: 2012 Jun 28 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 27  0113   56105   4380     4.07e-09    3.88e-07
2012 06 27  0114   56105   4440     2.48e-09    3.89e-07
2012 06 27  0115   56105   4500     2.93e-09    3.82e-07
2012 06 27  0116   56105   4560     4.50e-09    3.84e-07
2012 06 27  0117   56105   4620     2.31e-09    3.79e-07
2012 06 27  0118   56105   4680     1.27e-09    3.70e-07
2012 06 27  0119   56105   4740     1.33e-09    3.58e-07
2012 06 27  0120   56105   4800     1.79e-09    3.51e-07
2012 06 27  0121   56105   4860     1.08e-09    3.54e-07
2012 06 27  0122   56105   4920     1.38e-09    3.61e-07
2012 06 27  0123   56105   4980     1.22e-09    3.57e-07
2012 06 27  0124   56105   5040     1.17e-09    3.58e-07
2012 06 27  0125   56105   5100     2.46e-09    3.54e-07
2012 06 27  0126   56105   5160     1.23e-09    3.50e-07
2012 06 27  0127   56105   5220     1.28e-09    3.35e-07
2012 06 27  0128   56105   5280     1.52e-09    3.29e-07
2012 06 27  0129   56105   5340     2.08e-09    3.22e-07
2012 06 27  0130   56105   5400     1.12e-09    3.25e-07
2012 06 27  0131   56105   5460     1.22e-09    3.26e-07
2012 06 27  0132   56105   5520     1.02e-09    3.24e-07
2012 06 27  0133   56105   5580     2.56e-09    3.21e-07
2012 06 27  0134   56105   5640     1.37e-09    3.16e-07
2012 06 27  0135   56105   5700     1.78e-09    3.11e-07
2012 06 27  0136   56105   5760     1.06e-09    3.09e-07
2012 06 27  0137   56105   5820     1.21e-09    3.09e-07
2012 06 27  0138   56105   5880     1.44e-09    3.08e-07
2012 06 27  0139   56105   5940     1.08e-09    3.15e-07
2012 06 27  0140   56105   6000     1.19e-09    3.20e-07
2012 06 27  0141   56105   6060     2.78e-09    3.46e-07
2012 06 27  0142   56105   6120     1.06e-08    4.15e-07
2012 06 27  0143   56105   6180     2.04e-08    5.14e-07
2012 06 27  0144   56105   6240     3.71e-08    6.24e-07
2012 06 27  0145   56105   6300     4.36e-08    7.22e-07
2012 06 27  0146   56105   6360     4.91e-08    7.99e-07
2012 06 27  0147   56105   6420     5.12e-08    8.44e-07
2012 06 27  0148   56105   6480     4.59e-08    8.63e-07
2012 06 27  0149   56105   6540     4.56e-08    8.84e-07
2012 06 27  0150   56105   6600     4.54e-08    8.97e-07
2012 06 27  0151   56105   6660     4.19e-08    8.87e-07
2012 06 27  0152   56105   6720     3.58e-08    8.70e-07
2012 06 27  0153   56105   6780     3.08e-08    8.51e-07
2012 06 27  0154   56105   6840     2.72e-08    8.26e-07
2012 06 27  0155   56105   6900     2.27e-08    7.89e-07
2012 06 27  0156   56105   6960     1.76e-08    7.51e-07
2012 06 27  0157   56105   7020     1.57e-08    7.07e-07
2012 06 27  0158   56105   7080     1.16e-08    6.62e-07
2012 06 27  0159   56105   7140     6.44e-09    6.21e-07
2012 06 27  0200   56105   7200     4.29e-09    5.78e-07
2012 06 27  0201   56105   7260     3.14e-09    5.40e-07
2012 06 27  0202   56105   7320     3.33e-09    5.13e-07
2012 06 27  0203   56105   7380     3.94e-09    4.90e-07
2012 06 27  0204   56105   7440     3.49e-09    4.77e-07
2012 06 27  0205   56105   7500     5.79e-09    4.67e-07
2012 06 27  0206   56105   7560     4.98e-09    4.58e-07
2012 06 27  0207   56105   7620     3.43e-09    4.43e-07
2012 06 27  0208   56105   7680     2.27e-09    4.28e-07
2012 06 27  0209   56105   7740     3.18e-09    4.18e-07
2012 06 27  0210   56105   7800     3.16e-09    4.13e-07
2012 06 27  0211   56105   7860     3.33e-09    4.12e-07
2012 06 27  0212   56105   7920     2.68e-09    4.14e-07
2012 06 27  0213   56105   7980     2.82e-09    4.13e-07
2012 06 27  0214   56105   8040     6.83e-09    4.27e-07
2012 06 27  0215   56105   8100     4.64e-09    4.39e-07
2012 06 27  0216   56105   8160     3.64e-09    4.46e-07
2012 06 27  0217   56105   8220     5.17e-09    4.45e-07
2012 06 27  0218   56105   8280     2.69e-09    4.43e-07
2012 06 27  0219   56105   8340     2.25e-09    4.39e-07
2012 06 27  0220   56105   8400     2.34e-09    4.30e-07
2012 06 27  0221   56105   8460     1.61e-09    4.24e-07
2012 06 27  0222   56105   8520     1.06e-09    4.21e-07
2012 06 27  0223   56105   8580     1.00e-09    4.15e-07
2012 06 27  0224   56105   8640     1.08e-09    4.06e-07
2012 06 27  0225   56105   8700     1.49e-09    3.99e-07
2012 06 27  0226   56105   8760     1.00e-09    3.93e-07
2012 06 27  0227   56105   8820     1.06e-09    3.92e-07
2012 06 27  0228   56105   8880     2.93e-09    4.02e-07
2012 06 27  0229   56105   8940     1.31e-09    3.96e-07
2012 06 27  0230   56105   9000     1.18e-09    3.84e-07
2012 06 27  0231   56105   9060     1.46e-09    3.77e-07
2012 06 27  0232   56105   9120     1.58e-09    3.74e-07
2012 06 27  0233   56105   9180     3.07e-09    3.66e-07
2012 06 27  0234   56105   9240     1.02e-09    3.57e-07
2012 06 27  0235   56105   9300     1.00e-09    3.50e-07
2012 06 27  0236   56105   9360     1.72e-09    3.50e-07
2012 06 27  0237   56105   9420     2.52e-09    3.43e-07
2012 06 27  0238   56105   9480     1.37e-09    3.47e-07
2012 06 27  0239   56105   9540     6.56e-09    3.87e-07
2012 06 27  0240   56105   9600     9.77e-09    4.24e-07
2012 06 27  0241   56105   9660     7.48e-09    4.22e-07
2012 06 27  0242   56105   9720     6.14e-09    4.12e-07
2012 06 27  0243   56105   9780     5.06e-09    4.01e-07
2012 06 27  0244   56105   9840     3.35e-09    3.90e-07
2012 06 27  0245   56105   9900     3.87e-09    3.84e-07
2012 06 27  0246   56105   9960     5.33e-09    3.92e-07
2012 06 27  0247   56105  10020     5.09e-09    3.84e-07
2012 06 27  0248   56105  10080     2.04e-09    3.76e-07
2012 06 27  0249   56105  10140     2.29e-09    3.66e-07
2012 06 27  0250   56105  10200     3.61e-09    3.69e-07
2012 06 27  0251   56105  10260     2.36e-09    3.76e-07
2012 06 27  0252   56105  10320     2.85e-09    3.87e-07
2012 06 27  0253   56105  10380     7.21e-09    4.28e-07
2012 06 27  0254   56105  10440     1.23e-08    4.72e-07
2012 06 27  0255   56105  10500     1.09e-08    4.75e-07
2012 06 27  0256   56105  10560     9.44e-09    4.69e-07
2012 06 27  0257   56105  10620     6.73e-09    4.62e-07
2012 06 27  0258   56105  10680     5.06e-09    4.45e-07
2012 06 27  0259   56105  10740     7.48e-09    4.69e-07
2012 06 27  0300   56105  10800     1.34e-08    5.48e-07
2012 06 27  0301   56105  10860     2.28e-08    6.64e-07
2012 06 27  0302   56105  10920     2.68e-08    7.41e-07
2012 06 27  0303   56105  10980     2.53e-08    7.75e-07
2012 06 27  0304   56105  11040     2.15e-08    7.66e-07
2012 06 27  0305   56105  11100     2.07e-08    7.55e-07
2012 06 27  0306   56105  11160     1.99e-08    7.28e-07
2012 06 27  0307   56105  11220     1.68e-08    6.99e-07
2012 06 27  0308   56105  11280     1.36e-08    6.62e-07
2012 06 27  0309   56105  11340     1.21e-08    6.18e-07
2012 06 27  0310   56105  11400     8.96e-09    5.80e-07
2012 06 27  0311   56105  11460     6.94e-09    5.59e-07
2012 06 27  0312   56105  11520     6.44e-09    5.31e-07
2012 06 27  0313   56105  11580     5.79e-09    5.12e-07
2012 06 27  0314   56105  11640     5.50e-09    4.95e-07
2012 06 27  0315   56105  11700     5.33e-09    4.74e-07
2012 06 27  0316   56105  11760     2.32e-09    4.53e-07
2012 06 27  0317   56105  11820     1.93e-09    4.34e-07
2012 06 27  0318   56105  11880     1.34e-09    4.16e-07
2012 06 27  0319   56105  11940     1.19e-09    4.07e-07
2012 06 27  0320   56105  12000     1.12e-09    3.96e-07
2012 06 27  0321   56105  12060     1.02e-09    3.82e-07
2012 06 27  0322   56105  12120     1.44e-09    3.78e-07
2012 06 27  0323   56105  12180     1.96e-09    3.78e-07
2012 06 27  0324   56105  12240     2.23e-09    3.71e-07
2012 06 27  0325   56105  12300     2.44e-09    3.65e-07
2012 06 27  0326   56105  12360     2.26e-09    3.65e-07
2012 06 27  0327   56105  12420     1.28e-09    3.70e-07
2012 06 27  0328   56105  12480     1.54e-09    3.73e-07
2012 06 27  0329   56105  12540     1.65e-09    3.73e-07
2012 06 27  0330   56105  12600     1.24e-09    3.63e-07
2012 06 27  0331   56105  12660     1.73e-09    3.63e-07
2012 06 27  0332   56105  12720     2.43e-09    3.59e-07
2012 06 27  0333   56105  12780     1.93e-09    3.58e-07
2012 06 27  0334   56105  12840     1.04e-09    3.57e-07
2012 06 27  0335   56105  12900     1.00e-09    3.55e-07
2012 06 27  0336   56105  12960     1.42e-09    3.55e-07
2012 06 27  0337   56105  13020     1.20e-09    3.61e-07
2012 06 27  0338   56105  13080     1.36e-09    3.62e-07
2012 06 27  0339   56105  13140     1.28e-09    3.78e-07
2012 06 27  0340   56105  13200     2.02e-09    3.88e-07
2012 06 27  0341   56105  13260     1.16e-09    3.98e-07
2012 06 27  0342   56105  13320     1.58e-09    3.92e-07
2012 06 27  0343   56105  13380     1.65e-09    3.90e-07
2012 06 27  0344   56105  13440     2.49e-09    3.92e-07
2012 06 27  0345   56105  13500     2.60e-09    3.99e-07
2012 06 27  0346   56105  13560     4.41e-09    4.28e-07
2012 06 27  0347   56105  13620     4.64e-09    4.30e-07
2012 06 27  0348   56105  13680     3.16e-09    4.28e-07
2012 06 27  0349   56105  13740     2.50e-09    4.21e-07
2012 06 27  0350   56105  13800     1.65e-09    4.16e-07
2012 06 27  0351   56105  13860     1.82e-09    4.11e-07
2012 06 27  0352   56105  13920     1.17e-09    3.97e-07
2012 06 27  0353   56105  13980     3.03e-09    3.91e-07
2012 06 27  0354   56105  14040     1.88e-09    3.96e-07
2012 06 27  0355   56105  14100     1.49e-09    4.00e-07
2012 06 27  0356   56105  14160     1.57e-09    4.04e-07
2012 06 27  0357   56105  14220     2.08e-09    3.98e-07
2012 06 27  0358   56105  14280     5.15e-09    3.95e-07
2012 06 27  0359   56105  14340     3.06e-09    3.91e-07
2012 06 27  0400   56105  14400     2.52e-09    3.88e-07
2012 06 27  0401   56105  14460     1.28e-09    3.83e-07
2012 06 27  0402   56105  14520     2.01e-09    3.73e-07
2012 06 27  0403   56105  14580     1.15e-09    3.65e-07
2012 06 27  0404   56105  14640     1.57e-09    3.59e-07
2012 06 27  0405   56105  14700     1.97e-09    3.58e-07
2012 06 27  0406   56105  14760     1.26e-09    3.57e-07
2012 06 27  0407   56105  14820     1.08e-09    3.63e-07
2012 06 27  0408   56105  14880     1.26e-09    3.72e-07
2012 06 27  0409   56105  14940     1.40e-09    3.89e-07
2012 06 27  0410   56105  15000     4.45e-09    3.91e-07
2012 06 27  0411   56105  15060     2.77e-09    3.78e-07
2012 06 27  0412   56105  15120     1.52e-09    3.70e-07
2012 06 27  0413   56105  15180     1.00e-09    3.59e-07
2012 06 27  0414   56105  15240     1.04e-09    3.51e-07
2012 06 27  0415   56105  15300     1.24e-09    3.43e-07
2012 06 27  0416   56105  15360     1.67e-09    3.38e-07
2012 06 27  0417   56105  15420     1.28e-09    3.40e-07
2012 06 27  0418   56105  15480     1.30e-09    3.36e-07
2012 06 27  0419   56105  15540     1.12e-09    3.32e-07
2012 06 27  0420   56105  15600     1.00e-09    3.33e-07
2012 06 27  0421   56105  15660     1.00e-09    3.30e-07
2012 06 27  0422   56105  15720     1.08e-09    3.24e-07
2012 06 27  0423   56105  15780     1.00e-09    3.24e-07
2012 06 27  0424   56105  15840     2.04e-09    3.18e-07
2012 06 27  0425   56105  15900     1.34e-09    3.21e-07
2012 06 27  0426   56105  15960     2.85e-09    3.23e-07
2012 06 27  0427   56105  16020     5.18e-09    3.21e-07
2012 06 27  0428   56105  16080     3.76e-09    3.19e-07
2012 06 27  0429   56105  16140     3.67e-09    3.18e-07
2012 06 27  0430   56105  16200     1.77e-09    3.21e-07
2012 06 27  0431   56105  16260     4.24e-09    3.18e-07
2012 06 27  0432   56105  16320     3.34e-09    3.20e-07
2012 06 27  0433   56105  16380     1.24e-09    3.24e-07
2012 06 27  0434   56105  16440     1.08e-09    3.25e-07
2012 06 27  0435   56105  16500     2.62e-09    3.16e-07
2012 06 27  0436   56105  16560     1.45e-09    3.07e-07
2012 06 27  0437   56105  16620     1.29e-09    3.00e-07
2012 06 27  0438   56105  16680     2.75e-09    3.01e-07
2012 06 27  0439   56105  16740     1.53e-09    2.97e-07
2012 06 27  0440   56105  16800     2.81e-09    2.99e-07
2012 06 27  0441   56105  16860     1.35e-09    3.04e-07
2012 06 27  0442   56105  16920     1.04e-09    3.19e-07
2012 06 27  0443   56105  16980     1.00e-09    3.19e-07
2012 06 27  0444   56105  17040     1.31e-09    3.23e-07
2012 06 27  0445   56105  17100     1.22e-09    3.23e-07
2012 06 27  0446   56105  17160     1.10e-09    3.27e-07
2012 06 27  0447   56105  17220     1.00e-09    3.33e-07
2012 06 27  0448   56105  17280     1.00e-09    3.44e-07
2012 06 27  0449   56105  17340     1.04e-09    3.64e-07
2012 06 27  0450   56105  17400     1.06e-09    3.93e-07
2012 06 27  0451   56105  17460     2.49e-09    4.18e-07
2012 06 27  0452   56105  17520     4.35e-09    4.36e-07
2012 06 27  0453   56105  17580     5.37e-09    4.66e-07
2012 06 27  0454   56105  17640     8.67e-09    4.87e-07
2012 06 27  0455   56105  17700     5.95e-09    4.89e-07
2012 06 27  0456   56105  17760     5.33e-09    4.91e-07
2012 06 27  0457   56105  17820     3.22e-09    4.90e-07
2012 06 27  0458   56105  17880     3.49e-09    4.87e-07
2012 06 27  0459   56105  17940     2.79e-09    4.83e-07
2012 06 27  0500   56105  18000     4.71e-09    4.92e-07
2012 06 27  0501   56105  18060     5.75e-09    4.89e-07
2012 06 27  0502   56105  18120     5.28e-09    4.73e-07
2012 06 27  0503   56105  18180     3.87e-09    4.54e-07
2012 06 27  0504   56105  18240     6.02e-09    4.52e-07
2012 06 27  0505   56105  18300     4.05e-09    4.63e-07
2012 06 27  0506   56105  18360     6.02e-09    4.75e-07
2012 06 27  0507   56105  18420     7.60e-09    4.83e-07
2012 06 27  0508   56105  18480     8.07e-09    4.88e-07
2012 06 27  0509   56105  18540     8.14e-09    4.88e-07
2012 06 27  0510   56105  18600     7.75e-09    4.91e-07
2012 06 27  0511   56105  18660     6.94e-09    4.91e-07
2012 06 27  0512   56105  18720     7.88e-09    4.90e-07
2012 06 27  0513   56105  18780     6.83e-09    4.85e-07
2012 06 27  0514   56105  18840     6.37e-09    4.74e-07
2012 06 27  0515   56105  18900     7.14e-09    4.68e-07
2012 06 27  0516   56105  18960     5.41e-09    4.68e-07
2012 06 27  0517   56105  19020     4.95e-09    4.67e-07
2012 06 27  0518   56105  19080     4.95e-09    4.72e-07
2012 06 27  0519   56105  19140     6.37e-09    4.96e-07
2012 06 27  0520   56105  19200     1.21e-08    5.46e-07
2012 06 27  0521   56105  19260     2.20e-08    6.62e-07
2012 06 27  0522   56105  19320     7.49e-08    9.93e-07
2012 06 27  0523   56105  19380     2.40e-07    1.78e-06
2012 06 27  0524   56105  19440     3.94e-07    2.61e-06
2012 06 27  0525   56105  19500     4.25e-07    3.18e-06
2012 06 27  0526   56105  19560     3.83e-07    3.43e-06
2012 06 27  0527   56105  19620     3.28e-07    3.43e-06
2012 06 27  0528   56105  19680     2.79e-07    3.28e-06
2012 06 27  0529   56105  19740     2.43e-07    3.06e-06
2012 06 27  0530   56105  19800     2.16e-07    2.83e-06
2012 06 27  0531   56105  19860     1.97e-07    2.62e-06
2012 06 27  0532   56105  19920     1.70e-07    2.40e-06
2012 06 27  0533   56105  19980     1.43e-07    2.18e-06
2012 06 27  0534   56105  20040     1.24e-07    1.99e-06
2012 06 27  0535   56105  20100     1.06e-07    1.82e-06
2012 06 27  0536   56105  20160     9.23e-08    1.66e-06
2012 06 27  0537   56105  20220     7.92e-08    1.52e-06
2012 06 27  0538   56105  20280     6.88e-08    1.40e-06
2012 06 27  0539   56105  20340     5.94e-08    1.29e-06
2012 06 27  0540   56105  20400     5.39e-08    1.21e-06
2012 06 27  0541   56105  20460     4.89e-08    1.13e-06
2012 06 27  0542   56105  20520     3.91e-08    1.06e-06
2012 06 27  0543   56105  20580     3.15e-08    9.96e-07
2012 06 27  0544   56105  20640     3.03e-08    9.66e-07
2012 06 27  0545   56105  20700     2.94e-08    9.88e-07
2012 06 27  0546   56105  20760     4.43e-08    1.05e-06
2012 06 27  0547   56105  20820     6.22e-08    1.27e-06
2012 06 27  0548   56105  20880     4.54e-08    1.16e-06
2012 06 27  0549   56105  20940     3.62e-08    1.06e-06
2012 06 27  0550   56105  21000     2.46e-08    9.50e-07
2012 06 27  0551   56105  21060     1.63e-08    8.38e-07
2012 06 27  0552   56105  21120     1.20e-08    7.40e-07
2012 06 27  0553   56105  21180     8.10e-09    6.62e-07
2012 06 27  0554   56105  21240     7.67e-09    6.35e-07
2012 06 27  0555   56105  21300     8.56e-09    6.14e-07
2012 06 27  0556   56105  21360     1.37e-08    6.27e-07
2012 06 27  0557   56105  21420     1.94e-08    6.81e-07
2012 06 27  0558   56105  21480     1.87e-08    6.73e-07
2012 06 27  0559   56105  21540     1.59e-08    6.58e-07
2012 06 27  0600   56105  21600     9.17e-09    5.91e-07
2012 06 27  0601   56105  21660     5.18e-09    5.20e-07
2012 06 27  0602   56105  21720     2.45e-09    4.73e-07
2012 06 27  0603   56105  21780     1.42e-09    4.36e-07
2012 06 27  0604   56105  21840     1.02e-09    4.07e-07
2012 06 27  0605   56105  21900     1.33e-09    3.89e-07
2012 06 27  0606   56105  21960     1.00e-09    3.77e-07
2012 06 27  0607   56105  22020     1.02e-09    3.66e-07
2012 06 27  0608   56105  22080     1.00e-09    3.60e-07
2012 06 27  0609   56105  22140     1.18e-09    3.55e-07
2012 06 27  0610   56105  22200     1.02e-09    3.53e-07
2012 06 27  0611   56105  22260     1.00e-09    3.47e-07
2012 06 27  0612   56105  22320     1.00e-09    3.42e-07
2012 06 27  0613   56105  22380     1.20e-09    3.41e-07
2012 06 27  0614   56105  22440     1.18e-09    3.39e-07
2012 06 27  0615   56105  22500     1.64e-09    3.39e-07
2012 06 27  0616   56105  22560     1.45e-09    3.39e-07
2012 06 27  0617   56105  22620     1.06e-09    3.33e-07
2012 06 27  0618   56105  22680     1.78e-09    3.34e-07
2012 06 27  0619   56105  22740     2.98e-09    3.34e-07
2012 06 27  0620   56105  22800     2.95e-09    3.32e-07
2012 06 27  0621   56105  22860     3.77e-09    3.31e-07
2012 06 27  0622   56105  22920     3.98e-09    3.29e-07
2012 06 27  0623   56105  22980     2.56e-09    3.26e-07
2012 06 27  0624   56105  23040     2.03e-09    3.22e-07
2012 06 27  0625   56105  23100     1.00e-09    3.21e-07
2012 06 27  0626   56105  23160     2.81e-09    3.22e-07
2012 06 27  0627   56105  23220     3.75e-09    3.20e-07
2012 06 27  0628   56105  23280     5.52e-09    3.18e-07
2012 06 27  0629   56105  23340     3.87e-09    3.18e-07
2012 06 27  0630   56105  23400     1.99e-09    3.19e-07
2012 06 27  0631   56105  23460     1.22e-09    3.17e-07
2012 06 27  0632   56105  23520     1.02e-09    3.20e-07
2012 06 27  0633   56105  23580     1.00e-09    3.27e-07
2012 06 27  0634   56105  23640     1.00e-09    3.36e-07
2012 06 27  0635   56105  23700     1.00e-09    3.49e-07
2012 06 27  0636   56105  23760     1.00e-09    3.60e-07
2012 06 27  0637   56105  23820     1.08e-09    3.66e-07
2012 06 27  0638   56105  23880     3.13e-09    3.69e-07
2012 06 27  0639   56105  23940     2.88e-09    3.61e-07
2012 06 27  0640   56105  24000     1.75e-09    3.52e-07
2012 06 27  0641   56105  24060     1.04e-09    3.46e-07
2012 06 27  0642   56105  24120     1.59e-09    3.40e-07
2012 06 27  0643   56105  24180     1.81e-09    3.36e-07
2012 06 27  0644   56105  24240     2.30e-09    3.51e-07
2012 06 27  0645   56105  24300     2.67e-09    3.57e-07
2012 06 27  0646   56105  24360     1.71e-09    3.52e-07
2012 06 27  0647   56105  24420     1.22e-09    3.50e-07
2012 06 27  0648   56105  24480     1.91e-09    3.44e-07
2012 06 27  0649   56105  24540     2.06e-09    3.45e-07
2012 06 27  0650   56105  24600     1.00e-09    3.46e-07
2012 06 27  0651   56105  24660     1.02e-09    3.46e-07
2012 06 27  0652   56105  24720     1.02e-09    3.41e-07
2012 06 27  0653   56105  24780     1.02e-09    3.39e-07
2012 06 27  0654   56105  24840     1.00e-09    3.40e-07
2012 06 27  0655   56105  24900     1.00e-09    3.40e-07
2012 06 27  0656   56105  24960     1.00e-09    3.30e-07
2012 06 27  0657   56105  25020     1.00e-09    3.27e-07
2012 06 27  0658   56105  25080     1.25e-09    3.24e-07
2012 06 27  0659   56105  25140     1.06e-09    3.22e-07
2012 06 27  0700   56105  25200     1.54e-09    3.19e-07
2012 06 27  0701   56105  25260     1.00e-09    3.18e-07
2012 06 27  0702   56105  25320     1.00e-09    3.22e-07
2012 06 27  0703   56105  25380     1.02e-09    3.21e-07
2012 06 27  0704   56105  25440     1.00e-09    3.15e-07
2012 06 27  0705   56105  25500     1.10e-09    3.18e-07
2012 06 27  0706   56105  25560     1.02e-09    3.18e-07
2012 06 27  0707   56105  25620     1.04e-09    3.23e-07
2012 06 27  0708   56105  25680     1.71e-09    3.24e-07
2012 06 27  0709   56105  25740     1.00e-09    3.20e-07
2012 06 27  0710   56105  25800     1.12e-09    3.12e-07
2012 06 27  0711   56105  25860     1.10e-09    3.11e-07
2012 06 27  0712   56105  25920     1.02e-09    3.08e-07
2012 06 27  0713   56105  25980     1.00e-09    3.06e-07
2012 06 27  0714   56105  26040     1.00e-09    3.11e-07
2012 06 27  0715   56105  26100     1.81e-09    3.12e-07
2012 06 27  0716   56105  26160     1.14e-09    3.05e-07
2012 06 27  0717   56105  26220     1.36e-09    3.00e-07
2012 06 27  0718   56105  26280     1.06e-09    2.99e-07
2012 06 27  0719   56105  26340     1.00e-09    2.97e-07
2012 06 27  0720   56105  26400     1.32e-09    2.95e-07
2012 06 27  0721   56105  26460     1.02e-09    3.01e-07
2012 06 27  0722   56105  26520     1.02e-09    3.13e-07
2012 06 27  0723   56105  26580     1.02e-09    3.10e-07
2012 06 27  0724   56105  26640     1.00e-09    3.06e-07
