:Data_list: 20120614_Gp_xr_1m.txt
:Created: 2012 Jun 15 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 14  0211   56092   7860     6.52e-09    7.56e-07
2012 06 14  0212   56092   7920     6.14e-09    7.51e-07
2012 06 14  0213   56092   7980     6.06e-09    7.50e-07
2012 06 14  0214   56092   8040     6.83e-09    7.50e-07
2012 06 14  0215   56092   8100     6.41e-09    7.52e-07
2012 06 14  0216   56092   8160     4.91e-09    7.47e-07
2012 06 14  0217   56092   8220     5.18e-09    7.41e-07
2012 06 14  0218   56092   8280     6.41e-09    7.40e-07
2012 06 14  0219   56092   8340     7.29e-09    7.46e-07
2012 06 14  0220   56092   8400     8.29e-09    7.53e-07
2012 06 14  0221   56092   8460     1.03e-08    7.71e-07
2012 06 14  0222   56092   8520     8.10e-09    7.89e-07
2012 06 14  0223   56092   8580     4.95e-09    7.84e-07
2012 06 14  0224   56092   8640     3.91e-09    7.70e-07
2012 06 14  0225   56092   8700     4.64e-09    7.66e-07
2012 06 14  0226   56092   8760     5.09e-09    7.63e-07
2012 06 14  0227   56092   8820     6.52e-09    7.75e-07
2012 06 14  0228   56092   8880     4.71e-09    7.76e-07
2012 06 14  0229   56092   8940     4.75e-09    7.76e-07
2012 06 14  0230   56092   9000     5.21e-09    7.72e-07
2012 06 14  0231   56092   9060     7.10e-09    7.73e-07
2012 06 14  0232   56092   9120     8.75e-09    7.76e-07
2012 06 14  0233   56092   9180     8.88e-09    7.74e-07
2012 06 14  0234   56092   9240     7.37e-09    7.78e-07
2012 06 14  0235   56092   9300     6.91e-09    7.77e-07
2012 06 14  0236   56092   9360     7.66e-09    7.71e-07
2012 06 14  0237   56092   9420     9.17e-09    7.71e-07
2012 06 14  0238   56092   9480     9.52e-09    7.68e-07
2012 06 14  0239   56092   9540     1.10e-08    7.60e-07
2012 06 14  0240   56092   9600     9.55e-09    7.49e-07
2012 06 14  0241   56092   9660     5.94e-09    7.48e-07
2012 06 14  0242   56092   9720     2.72e-09    7.51e-07
2012 06 14  0243   56092   9780     3.79e-09    7.52e-07
2012 06 14  0244   56092   9840     2.87e-09    7.46e-07
2012 06 14  0245   56092   9900     2.99e-09    7.46e-07
2012 06 14  0246   56092   9960     4.95e-09    7.61e-07
2012 06 14  0247   56092  10020     5.54e-09    7.87e-07
2012 06 14  0248   56092  10080     5.75e-09    8.06e-07
2012 06 14  0249   56092  10140     1.29e-08    8.63e-07
2012 06 14  0250   56092  10200     2.70e-08    9.89e-07
2012 06 14  0251   56092  10260     3.39e-08    1.07e-06
2012 06 14  0252   56092  10320     5.69e-08    1.26e-06
2012 06 14  0253   56092  10380     3.12e-08    1.13e-06
2012 06 14  0254   56092  10440     2.15e-08    1.03e-06
2012 06 14  0255   56092  10500     1.18e-08    9.28e-07
2012 06 14  0256   56092  10560     9.71e-09    8.87e-07
2012 06 14  0257   56092  10620     1.00e-08    8.72e-07
2012 06 14  0258   56092  10680     1.13e-08    8.69e-07
2012 06 14  0259   56092  10740     1.08e-08    8.61e-07
2012 06 14  0300   56092  10800     9.11e-09    8.50e-07
2012 06 14  0301   56092  10860     6.27e-09    8.34e-07
2012 06 14  0302   56092  10920     5.79e-09    8.39e-07
2012 06 14  0303   56092  10980     8.66e-09    8.61e-07
2012 06 14  0304   56092  11040     8.25e-09    8.62e-07
2012 06 14  0305   56092  11100     8.67e-09    8.70e-07
2012 06 14  0306   56092  11160     9.02e-09    8.78e-07
2012 06 14  0307   56092  11220     8.88e-09    8.72e-07
2012 06 14  0308   56092  11280     7.25e-09    8.59e-07
2012 06 14  0309   56092  11340     7.10e-09    8.57e-07
2012 06 14  0310   56092  11400     6.77e-09    8.42e-07
2012 06 14  0311   56092  11460     7.48e-09    8.30e-07
2012 06 14  0312   56092  11520     6.98e-09    8.28e-07
2012 06 14  0313   56092  11580     9.03e-09    8.41e-07
2012 06 14  0314   56092  11640     9.40e-09    8.45e-07
2012 06 14  0315   56092  11700     1.25e-08    8.69e-07
2012 06 14  0316   56092  11760     1.41e-08    8.89e-07
2012 06 14  0317   56092  11820     1.74e-08    9.10e-07
2012 06 14  0318   56092  11880     2.19e-08    9.43e-07
2012 06 14  0319   56092  11940     2.65e-08    9.84e-07
2012 06 14  0320   56092  12000     3.20e-08    1.03e-06
2012 06 14  0321   56092  12060     3.69e-08    1.07e-06
2012 06 14  0322   56092  12120     4.13e-08    1.09e-06
2012 06 14  0323   56092  12180     4.25e-08    1.12e-06
2012 06 14  0324   56092  12240     4.34e-08    1.13e-06
2012 06 14  0325   56092  12300     4.38e-08    1.15e-06
2012 06 14  0326   56092  12360     4.41e-08    1.19e-06
2012 06 14  0327   56092  12420     4.50e-08    1.22e-06
2012 06 14  0328   56092  12480     4.15e-08    1.20e-06
2012 06 14  0329   56092  12540     3.78e-08    1.18e-06
2012 06 14  0330   56092  12600     3.57e-08    1.17e-06
2012 06 14  0331   56092  12660     3.50e-08    1.16e-06
2012 06 14  0332   56092  12720     3.44e-08    1.15e-06
2012 06 14  0333   56092  12780     3.22e-08    1.15e-06
2012 06 14  0334   56092  12840     3.38e-08    1.17e-06
2012 06 14  0335   56092  12900     3.58e-08    1.20e-06
2012 06 14  0336   56092  12960     3.80e-08    1.24e-06
2012 06 14  0337   56092  13020     3.83e-08    1.28e-06
2012 06 14  0338   56092  13080     3.65e-08    1.29e-06
2012 06 14  0339   56092  13140     3.60e-08    1.27e-06
2012 06 14  0340   56092  13200     3.18e-08    1.25e-06
2012 06 14  0341   56092  13260     2.97e-08    1.22e-06
2012 06 14  0342   56092  13320     2.76e-08    1.20e-06
2012 06 14  0343   56092  13380     2.40e-08    1.18e-06
2012 06 14  0344   56092  13440     2.26e-08    1.16e-06
2012 06 14  0345   56092  13500     2.07e-08    1.13e-06
2012 06 14  0346   56092  13560     1.85e-08    1.10e-06
2012 06 14  0347   56092  13620     1.75e-08    1.09e-06
2012 06 14  0348   56092  13680     1.82e-08    1.08e-06
2012 06 14  0349   56092  13740     1.62e-08    1.06e-06
2012 06 14  0350   56092  13800     1.85e-08    1.04e-06
2012 06 14  0351   56092  13860     2.28e-08    1.04e-06
2012 06 14  0352   56092  13920     1.87e-08    1.04e-06
2012 06 14  0353   56092  13980     1.71e-08    1.03e-06
2012 06 14  0354   56092  14040     1.59e-08    1.01e-06
2012 06 14  0355   56092  14100     1.59e-08    9.94e-07
2012 06 14  0356   56092  14160     1.45e-08    9.86e-07
2012 06 14  0357   56092  14220     1.29e-08    9.79e-07
2012 06 14  0358   56092  14280     1.35e-08    9.81e-07
2012 06 14  0359   56092  14340     1.84e-08    1.02e-06
2012 06 14  0400   56092  14400     1.66e-08    9.86e-07
2012 06 14  0401   56092  14460     1.48e-08    9.79e-07
2012 06 14  0402   56092  14520     1.12e-08    9.89e-07
2012 06 14  0403   56092  14580     1.15e-08    9.77e-07
2012 06 14  0404   56092  14640     1.34e-08    9.67e-07
2012 06 14  0405   56092  14700     1.42e-08    9.61e-07
2012 06 14  0406   56092  14760     1.43e-08    9.65e-07
2012 06 14  0407   56092  14820     1.78e-08    1.01e-06
2012 06 14  0408   56092  14880     1.57e-08    9.96e-07
2012 06 14  0409   56092  14940     1.55e-08    9.92e-07
2012 06 14  0410   56092  15000     1.98e-08    1.02e-06
2012 06 14  0411   56092  15060     2.86e-08    1.08e-06
2012 06 14  0412   56092  15120     2.86e-08    1.13e-06
2012 06 14  0413   56092  15180     2.31e-08    1.13e-06
2012 06 14  0414   56092  15240     1.78e-08    1.12e-06
2012 06 14  0415   56092  15300     1.92e-08    1.10e-06
2012 06 14  0416   56092  15360     1.66e-08    1.07e-06
2012 06 14  0417   56092  15420     1.39e-08    1.05e-06
2012 06 14  0418   56092  15480     1.28e-08    1.03e-06
2012 06 14  0419   56092  15540     1.31e-08    1.01e-06
2012 06 14  0420   56092  15600     1.34e-08    9.88e-07
2012 06 14  0421   56092  15660     1.24e-08    9.69e-07
2012 06 14  0422   56092  15720     1.16e-08    9.52e-07
2012 06 14  0423   56092  15780     9.21e-09    9.45e-07
2012 06 14  0424   56092  15840     8.29e-09    9.33e-07
2012 06 14  0425   56092  15900     8.10e-09    9.25e-07
2012 06 14  0426   56092  15960     9.56e-09    9.08e-07
2012 06 14  0427   56092  16020     8.10e-09    8.85e-07
2012 06 14  0428   56092  16080     8.33e-09    8.75e-07
2012 06 14  0429   56092  16140     1.03e-08    8.60e-07
2012 06 14  0430   56092  16200     7.40e-09    8.52e-07
2012 06 14  0431   56092  16260     7.95e-09    8.56e-07
2012 06 14  0432   56092  16320     9.10e-09    8.53e-07
2012 06 14  0433   56092  16380     9.67e-09    8.58e-07
2012 06 14  0434   56092  16440     8.77e-09    8.70e-07
2012 06 14  0435   56092  16500     1.12e-08    9.22e-07
2012 06 14  0436   56092  16560     1.13e-08    9.26e-07
2012 06 14  0437   56092  16620     9.17e-09    8.88e-07
2012 06 14  0438   56092  16680     1.33e-08    9.06e-07
2012 06 14  0439   56092  16740     1.74e-08    9.72e-07
2012 06 14  0440   56092  16800     3.16e-08    1.11e-06
2012 06 14  0441   56092  16860     2.70e-08    1.09e-06
2012 06 14  0442   56092  16920     4.07e-08    1.21e-06
2012 06 14  0443   56092  16980     4.00e-08    1.22e-06
2012 06 14  0444   56092  17040     3.21e-08    1.16e-06
2012 06 14  0445   56092  17100     2.79e-08    1.08e-06
2012 06 14  0446   56092  17160     3.18e-08    1.08e-06
2012 06 14  0447   56092  17220     3.60e-08    1.09e-06
2012 06 14  0448   56092  17280     2.94e-08    1.07e-06
2012 06 14  0449   56092  17340     2.50e-08    1.01e-06
2012 06 14  0450   56092  17400     1.97e-08    9.66e-07
2012 06 14  0451   56092  17460     1.68e-08    9.39e-07
2012 06 14  0452   56092  17520     1.53e-08    9.23e-07
2012 06 14  0453   56092  17580     1.40e-08    9.06e-07
2012 06 14  0454   56092  17640     1.33e-08    8.93e-07
2012 06 14  0455   56092  17700     1.64e-08    9.13e-07
2012 06 14  0456   56092  17760     1.51e-08    8.95e-07
2012 06 14  0457   56092  17820     1.26e-08    8.82e-07
2012 06 14  0458   56092  17880     1.31e-08    8.80e-07
2012 06 14  0459   56092  17940     1.42e-08    8.75e-07
2012 06 14  0500   56092  18000     2.18e-08    9.25e-07
2012 06 14  0501   56092  18060     4.93e-08    1.12e-06
2012 06 14  0502   56092  18120     8.19e-08    1.37e-06
2012 06 14  0503   56092  18180     1.06e-07    1.61e-06
2012 06 14  0504   56092  18240     1.08e-07    1.70e-06
2012 06 14  0505   56092  18300     9.38e-08    1.69e-06
2012 06 14  0506   56092  18360     7.58e-08    1.61e-06
2012 06 14  0507   56092  18420     5.21e-08    1.44e-06
2012 06 14  0508   56092  18480     3.99e-08    1.33e-06
2012 06 14  0509   56092  18540     3.81e-08    1.26e-06
2012 06 14  0510   56092  18600     3.62e-08    1.22e-06
2012 06 14  0511   56092  18660     5.62e-08    1.31e-06
2012 06 14  0512   56092  18720     8.91e-08    1.49e-06
2012 06 14  0513   56092  18780     8.03e-08    1.52e-06
2012 06 14  0514   56092  18840     6.17e-08    1.47e-06
2012 06 14  0515   56092  18900     5.07e-08    1.42e-06
2012 06 14  0516   56092  18960     4.23e-08    1.36e-06
2012 06 14  0517   56092  19020     3.40e-08    1.27e-06
2012 06 14  0518   56092  19080     2.90e-08    1.20e-06
2012 06 14  0519   56092  19140     3.47e-08    1.18e-06
2012 06 14  0520   56092  19200     4.33e-08    1.21e-06
2012 06 14  0521   56092  19260     4.50e-08    1.22e-06
2012 06 14  0522   56092  19320     4.63e-08    1.25e-06
2012 06 14  0523   56092  19380     4.61e-08    1.27e-06
2012 06 14  0524   56092  19440     4.59e-08    1.31e-06
2012 06 14  0525   56092  19500     5.17e-08    1.37e-06
2012 06 14  0526   56092  19560     5.81e-08    1.43e-06
2012 06 14  0527   56092  19620     6.36e-08    1.48e-06
2012 06 14  0528   56092  19680     6.51e-08    1.50e-06
2012 06 14  0529   56092  19740     6.09e-08    1.50e-06
2012 06 14  0530   56092  19800     6.09e-08    1.51e-06
2012 06 14  0531   56092  19860     6.07e-08    1.54e-06
2012 06 14  0532   56092  19920     6.47e-08    1.59e-06
2012 06 14  0533   56092  19980     6.39e-08    1.59e-06
2012 06 14  0534   56092  20040     5.73e-08    1.55e-06
2012 06 14  0535   56092  20100     4.81e-08    1.48e-06
2012 06 14  0536   56092  20160     4.20e-08    1.42e-06
2012 06 14  0537   56092  20220     3.72e-08    1.37e-06
2012 06 14  0538   56092  20280     3.48e-08    1.33e-06
2012 06 14  0539   56092  20340     3.01e-08    1.29e-06
2012 06 14  0540   56092  20400     2.78e-08    1.25e-06
2012 06 14  0541   56092  20460     2.70e-08    1.23e-06
2012 06 14  0542   56092  20520     2.78e-08    1.20e-06
2012 06 14  0543   56092  20580     2.60e-08    1.18e-06
2012 06 14  0544   56092  20640     2.56e-08    1.14e-06
2012 06 14  0545   56092  20700     2.64e-08    1.14e-06
2012 06 14  0546   56092  20760     2.96e-08    1.15e-06
2012 06 14  0547   56092  20820     3.23e-08    1.15e-06
2012 06 14  0548   56092  20880     3.93e-08    1.20e-06
2012 06 14  0549   56092  20940     4.58e-08    1.26e-06
2012 06 14  0550   56092  21000     4.70e-08    1.29e-06
2012 06 14  0551   56092  21060     4.71e-08    1.29e-06
2012 06 14  0552   56092  21120     4.10e-08    1.27e-06
2012 06 14  0553   56092  21180     3.65e-08    1.25e-06
2012 06 14  0554   56092  21240     3.48e-08    1.24e-06
2012 06 14  0555   56092  21300     3.67e-08    1.24e-06
2012 06 14  0556   56092  21360     3.42e-08    1.24e-06
2012 06 14  0557   56092  21420     3.37e-08    1.24e-06
2012 06 14  0558   56092  21480     3.50e-08    1.23e-06
2012 06 14  0559   56092  21540     3.56e-08    1.23e-06
2012 06 14  0600   56092  21600     3.24e-08    1.22e-06
2012 06 14  0601   56092  21660     2.91e-08    1.20e-06
2012 06 14  0602   56092  21720     2.81e-08    1.19e-06
2012 06 14  0603   56092  21780     2.77e-08    1.17e-06
2012 06 14  0604   56092  21840     2.92e-08    1.16e-06
2012 06 14  0605   56092  21900     3.01e-08    1.16e-06
2012 06 14  0606   56092  21960     2.83e-08    1.17e-06
2012 06 14  0607   56092  22020     3.15e-08    1.23e-06
2012 06 14  0608   56092  22080     3.71e-08    1.28e-06
2012 06 14  0609   56092  22140     3.68e-08    1.30e-06
2012 06 14  0610   56092  22200     3.65e-08    1.31e-06
2012 06 14  0611   56092  22260     3.88e-08    1.35e-06
2012 06 14  0612   56092  22320     4.46e-08    1.41e-06
2012 06 14  0613   56092  22380     4.14e-08    1.39e-06
2012 06 14  0614   56092  22440     3.75e-08    1.35e-06
2012 06 14  0615   56092  22500     3.21e-08    1.32e-06
2012 06 14  0616   56092  22560     3.08e-08    1.30e-06
2012 06 14  0617   56092  22620     3.08e-08    1.27e-06
2012 06 14  0618   56092  22680     3.00e-08    1.25e-06
2012 06 14  0619   56092  22740     2.83e-08    1.24e-06
2012 06 14  0620   56092  22800     3.00e-08    1.24e-06
2012 06 14  0621   56092  22860     2.97e-08    1.22e-06
2012 06 14  0622   56092  22920     2.52e-08    1.20e-06
2012 06 14  0623   56092  22980     2.18e-08    1.18e-06
2012 06 14  0624   56092  23040     2.08e-08    1.14e-06
2012 06 14  0625   56092  23100     1.99e-08    1.11e-06
2012 06 14  0626   56092  23160     1.69e-08    1.09e-06
2012 06 14  0627   56092  23220     1.56e-08    1.06e-06
2012 06 14  0628   56092  23280     1.69e-08    1.03e-06
2012 06 14  0629   56092  23340     1.70e-08    1.02e-06
2012 06 14  0630   56092  23400     1.71e-08    1.00e-06
2012 06 14  0631   56092  23460     1.56e-08    9.86e-07
2012 06 14  0632   56092  23520     1.65e-08    9.75e-07
2012 06 14  0633   56092  23580     1.56e-08    9.63e-07
2012 06 14  0634   56092  23640     1.42e-08    9.56e-07
2012 06 14  0635   56092  23700     1.48e-08    9.53e-07
2012 06 14  0636   56092  23760     1.55e-08    9.83e-07
2012 06 14  0637   56092  23820     2.20e-08    1.03e-06
2012 06 14  0638   56092  23880     2.58e-08    1.07e-06
2012 06 14  0639   56092  23940     2.42e-08    1.06e-06
2012 06 14  0640   56092  24000     2.45e-08    1.05e-06
2012 06 14  0641   56092  24060     2.20e-08    1.04e-06
2012 06 14  0642   56092  24120     2.10e-08    1.02e-06
2012 06 14  0643   56092  24180     1.97e-08    1.00e-06
2012 06 14  0644   56092  24240     1.83e-08    1.00e-06
2012 06 14  0645   56092  24300     1.75e-08    9.88e-07
2012 06 14  0646   56092  24360     1.75e-08    9.81e-07
2012 06 14  0647   56092  24420     1.64e-08    9.72e-07
2012 06 14  0648   56092  24480     1.39e-08    9.63e-07
2012 06 14  0649   56092  24540     1.35e-08    9.62e-07
2012 06 14  0650   56092  24600     1.47e-08    9.52e-07
2012 06 14  0651   56092  24660     1.48e-08    9.40e-07
2012 06 14  0652   56092  24720     1.35e-08    9.33e-07
2012 06 14  0653   56092  24780     1.32e-08    9.27e-07
2012 06 14  0654   56092  24840     1.55e-08    9.22e-07
2012 06 14  0655   56092  24900     1.47e-08    9.23e-07
2012 06 14  0656   56092  24960     1.46e-08    9.20e-07
2012 06 14  0657   56092  25020     1.60e-08    9.16e-07
2012 06 14  0658   56092  25080     1.60e-08    9.10e-07
2012 06 14  0659   56092  25140     1.49e-08    9.05e-07
2012 06 14  0700   56092  25200     1.46e-08    8.99e-07
2012 06 14  0701   56092  25260     1.41e-08    8.95e-07
2012 06 14  0702   56092  25320     1.46e-08    8.89e-07
2012 06 14  0703   56092  25380     1.61e-08    8.92e-07
2012 06 14  0704   56092  25440     1.52e-08    8.92e-07
2012 06 14  0705   56092  25500     1.44e-08    9.03e-07
2012 06 14  0706   56092  25560     1.48e-08    8.99e-07
2012 06 14  0707   56092  25620     1.83e-08    8.92e-07
2012 06 14  0708   56092  25680     1.72e-08    8.94e-07
2012 06 14  0709   56092  25740     1.56e-08    8.89e-07
2012 06 14  0710   56092  25800     1.64e-08    8.87e-07
2012 06 14  0711   56092  25860     1.41e-08    8.88e-07
2012 06 14  0712   56092  25920     1.21e-08    8.81e-07
2012 06 14  0713   56092  25980     1.27e-08    8.73e-07
2012 06 14  0714   56092  26040     1.36e-08    8.72e-07
2012 06 14  0715   56092  26100     1.39e-08    8.68e-07
2012 06 14  0716   56092  26160     1.37e-08    8.61e-07
2012 06 14  0717   56092  26220     1.52e-08    8.64e-07
2012 06 14  0718   56092  26280     1.42e-08    8.68e-07
2012 06 14  0719   56092  26340     1.33e-08    8.77e-07
2012 06 14  0720   56092  26400     1.34e-08    8.76e-07
2012 06 14  0721   56092  26460     1.27e-08    8.75e-07
2012 06 14  0722   56092  26520     1.24e-08    8.80e-07
2012 06 14  0723   56092  26580     1.41e-08    8.96e-07
2012 06 14  0724   56092  26640     1.11e-08    9.15e-07
