:Data_list: 20120617_Gp_xr_1m.txt
:Created: 2012 Jun 18 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 17  0038   56095   2280     1.04e-08    8.66e-07
2012 06 17  0039   56095   2340     1.09e-08    8.65e-07
2012 06 17  0040   56095   2400     1.32e-08    8.79e-07
2012 06 17  0041   56095   2460     1.60e-08    9.04e-07
2012 06 17  0042   56095   2520     1.49e-08    9.15e-07
2012 06 17  0043   56095   2580     1.53e-08    9.15e-07
2012 06 17  0044   56095   2640     1.44e-08    9.07e-07
2012 06 17  0045   56095   2700     1.52e-08    9.03e-07
2012 06 17  0046   56095   2760     1.35e-08    9.00e-07
2012 06 17  0047   56095   2820     1.32e-08    8.98e-07
2012 06 17  0048   56095   2880     9.71e-09    8.93e-07
2012 06 17  0049   56095   2940     1.12e-08    8.91e-07
2012 06 17  0050   56095   3000     1.12e-08    8.94e-07
2012 06 17  0051   56095   3060     1.25e-08    8.87e-07
2012 06 17  0052   56095   3120     1.44e-08    8.90e-07
2012 06 17  0053   56095   3180     1.49e-08    8.93e-07
2012 06 17  0054   56095   3240     1.49e-08    8.97e-07
2012 06 17  0055   56095   3300     1.42e-08    8.97e-07
2012 06 17  0056   56095   3360     1.34e-08    8.88e-07
2012 06 17  0057   56095   3420     1.56e-08    8.86e-07
2012 06 17  0058   56095   3480     1.56e-08    8.86e-07
2012 06 17  0059   56095   3540     1.44e-08    8.80e-07
2012 06 17  0100   56095   3600     1.42e-08    8.81e-07
2012 06 17  0101   56095   3660     1.37e-08    8.89e-07
2012 06 17  0102   56095   3720     1.39e-08    8.89e-07
2012 06 17  0103   56095   3780     1.38e-08    8.84e-07
2012 06 17  0104   56095   3840     1.25e-08    8.81e-07
2012 06 17  0105   56095   3900     1.25e-08    8.79e-07
2012 06 17  0106   56095   3960     1.19e-08    8.83e-07
2012 06 17  0107   56095   4020     1.43e-08    8.91e-07
2012 06 17  0108   56095   4080     1.26e-08    8.91e-07
2012 06 17  0109   56095   4140     1.36e-08    8.87e-07
2012 06 17  0110   56095   4200     1.22e-08    8.95e-07
2012 06 17  0111   56095   4260     1.27e-08    9.05e-07
2012 06 17  0112   56095   4320     1.31e-08    9.05e-07
2012 06 17  0113   56095   4380     1.32e-08    9.07e-07
2012 06 17  0114   56095   4440     1.30e-08    9.10e-07
2012 06 17  0115   56095   4500     1.37e-08    9.13e-07
2012 06 17  0116   56095   4560     1.34e-08    9.09e-07
2012 06 17  0117   56095   4620     1.46e-08    9.06e-07
2012 06 17  0118   56095   4680     1.24e-08    8.94e-07
2012 06 17  0119   56095   4740     1.24e-08    8.94e-07
2012 06 17  0120   56095   4800     1.31e-08    9.00e-07
2012 06 17  0121   56095   4860     1.04e-08    8.98e-07
2012 06 17  0122   56095   4920     9.36e-09    8.95e-07
2012 06 17  0123   56095   4980     9.25e-09    8.95e-07
2012 06 17  0124   56095   5040     1.23e-08    8.89e-07
2012 06 17  0125   56095   5100     1.30e-08    8.89e-07
2012 06 17  0126   56095   5160     1.29e-08    8.91e-07
2012 06 17  0127   56095   5220     1.29e-08    8.96e-07
2012 06 17  0128   56095   5280     1.26e-08    9.00e-07
2012 06 17  0129   56095   5340     1.39e-08    9.02e-07
2012 06 17  0130   56095   5400     1.67e-08    9.00e-07
2012 06 17  0131   56095   5460     1.43e-08    8.97e-07
2012 06 17  0132   56095   5520     1.52e-08    9.06e-07
2012 06 17  0133   56095   5580     1.85e-08    9.51e-07
2012 06 17  0134   56095   5640     1.87e-08    9.57e-07
2012 06 17  0135   56095   5700     1.59e-08    9.30e-07
2012 06 17  0136   56095   5760     1.49e-08    9.09e-07
2012 06 17  0137   56095   5820     1.47e-08    8.96e-07
2012 06 17  0138   56095   5880     1.36e-08    8.83e-07
2012 06 17  0139   56095   5940     1.19e-08    8.72e-07
2012 06 17  0140   56095   6000     9.67e-09    8.63e-07
2012 06 17  0141   56095   6060     9.59e-09    8.54e-07
2012 06 17  0142   56095   6120     1.10e-08    8.48e-07
2012 06 17  0143   56095   6180     1.19e-08    8.53e-07
2012 06 17  0144   56095   6240     9.70e-09    8.48e-07
2012 06 17  0145   56095   6300     9.36e-09    8.39e-07
2012 06 17  0146   56095   6360     6.64e-09    8.36e-07
2012 06 17  0147   56095   6420     5.48e-09    8.34e-07
2012 06 17  0148   56095   6480     5.87e-09    8.35e-07
2012 06 17  0149   56095   6540     6.10e-09    8.46e-07
2012 06 17  0150   56095   6600     9.75e-09    8.90e-07
2012 06 17  0151   56095   6660     1.46e-08    9.45e-07
2012 06 17  0152   56095   6720     1.57e-08    9.66e-07
2012 06 17  0153   56095   6780     1.69e-08    9.69e-07
2012 06 17  0154   56095   6840     1.67e-08    9.83e-07
2012 06 17  0155   56095   6900     2.07e-08    1.03e-06
2012 06 17  0156   56095   6960     2.90e-08    1.10e-06
2012 06 17  0157   56095   7020     3.33e-08    1.16e-06
2012 06 17  0158   56095   7080     2.52e-08    1.11e-06
2012 06 17  0159   56095   7140     2.05e-08    1.05e-06
2012 06 17  0200   56095   7200     1.74e-08    1.00e-06
2012 06 17  0201   56095   7260     1.74e-08    9.71e-07
2012 06 17  0202   56095   7320     1.34e-08    9.44e-07
2012 06 17  0203   56095   7380     1.10e-08    9.22e-07
2012 06 17  0204   56095   7440     1.08e-08    9.00e-07
2012 06 17  0205   56095   7500     1.05e-08    8.85e-07
2012 06 17  0206   56095   7560     9.98e-09    8.74e-07
2012 06 17  0207   56095   7620     8.79e-09    8.62e-07
2012 06 17  0208   56095   7680     9.22e-09    8.52e-07
2012 06 17  0209   56095   7740     9.40e-09    8.45e-07
2012 06 17  0210   56095   7800     1.19e-08    8.37e-07
2012 06 17  0211   56095   7860     9.66e-09    8.28e-07
2012 06 17  0212   56095   7920     9.40e-09    8.25e-07
2012 06 17  0213   56095   7980     8.44e-09    8.25e-07
2012 06 17  0214   56095   8040     7.77e-09    8.22e-07
2012 06 17  0215   56095   8100     9.36e-09    8.16e-07
2012 06 17  0216   56095   8160     7.48e-09    8.09e-07
2012 06 17  0217   56095   8220     8.63e-09    8.11e-07
2012 06 17  0218   56095   8280     9.70e-09    8.05e-07
2012 06 17  0219   56095   8340     9.02e-09    8.03e-07
2012 06 17  0220   56095   8400     7.67e-09    7.97e-07
2012 06 17  0221   56095   8460     6.32e-09    7.95e-07
2012 06 17  0222   56095   8520     7.83e-09    7.95e-07
2012 06 17  0223   56095   8580     8.17e-09    7.99e-07
2012 06 17  0224   56095   8640     8.67e-09    8.06e-07
2012 06 17  0225   56095   8700     1.04e-08    8.23e-07
2012 06 17  0226   56095   8760     1.06e-08    8.23e-07
2012 06 17  0227   56095   8820     8.52e-09    8.19e-07
2012 06 17  0228   56095   8880     9.22e-09    8.16e-07
2012 06 17  0229   56095   8940     8.63e-09    8.16e-07
2012 06 17  0230   56095   9000     7.83e-09    8.21e-07
2012 06 17  0231   56095   9060     9.14e-09    8.10e-07
2012 06 17  0232   56095   9120     6.91e-09    8.10e-07
2012 06 17  0233   56095   9180     7.87e-09    8.09e-07
2012 06 17  0234   56095   9240     7.14e-09    8.10e-07
2012 06 17  0235   56095   9300     9.29e-09    8.16e-07
2012 06 17  0236   56095   9360     7.87e-09    8.14e-07
2012 06 17  0237   56095   9420     7.29e-09    8.03e-07
2012 06 17  0238   56095   9480     8.88e-09    7.90e-07
2012 06 17  0239   56095   9540     8.10e-09    7.77e-07
2012 06 17  0240   56095   9600     8.06e-09    7.68e-07
2012 06 17  0241   56095   9660     6.77e-09    7.58e-07
2012 06 17  0242   56095   9720     6.06e-09    7.51e-07
2012 06 17  0243   56095   9780     7.79e-09    7.50e-07
2012 06 17  0244   56095   9840     6.10e-09    7.42e-07
2012 06 17  0245   56095   9900     7.10e-09    7.39e-07
2012 06 17  0246   56095   9960     6.91e-09    7.38e-07
2012 06 17  0247   56095  10020     4.33e-09    7.33e-07
2012 06 17  0248   56095  10080     4.22e-09    7.38e-07
2012 06 17  0249   56095  10140     2.15e-09    7.32e-07
2012 06 17  0250   56095  10200     2.14e-09    7.24e-07
2012 06 17  0251   56095  10260     6.21e-09    7.26e-07
2012 06 17  0252   56095  10320     5.18e-09    7.28e-07
2012 06 17  0253   56095  10380     5.24e-09    7.25e-07
2012 06 17  0254   56095  10440     4.48e-09    7.18e-07
2012 06 17  0255   56095  10500     4.24e-09    7.07e-07
2012 06 17  0256   56095  10560     4.14e-09    7.04e-07
2012 06 17  0257   56095  10620     5.02e-09    7.09e-07
2012 06 17  0258   56095  10680     3.72e-09    7.06e-07
2012 06 17  0259   56095  10740     4.00e-09    7.06e-07
2012 06 17  0300   56095  10800     3.37e-09    7.16e-07
2012 06 17  0301   56095  10860     4.95e-09    7.18e-07
2012 06 17  0302   56095  10920     6.10e-09    7.23e-07
2012 06 17  0303   56095  10980     7.75e-09    7.33e-07
2012 06 17  0304   56095  11040     6.71e-09    7.27e-07
2012 06 17  0305   56095  11100     6.65e-09    7.28e-07
2012 06 17  0306   56095  11160     6.06e-09    7.30e-07
2012 06 17  0307   56095  11220     5.41e-09    7.26e-07
2012 06 17  0308   56095  11280     5.24e-09    7.22e-07
2012 06 17  0309   56095  11340     5.33e-09    7.20e-07
2012 06 17  0310   56095  11400     5.25e-09    7.22e-07
2012 06 17  0311   56095  11460     7.29e-09    7.21e-07
2012 06 17  0312   56095  11520     6.32e-09    7.17e-07
2012 06 17  0313   56095  11580     3.49e-09    7.17e-07
2012 06 17  0314   56095  11640     5.94e-09    7.19e-07
2012 06 17  0315   56095  11700     5.50e-09    7.21e-07
2012 06 17  0316   56095  11760     5.37e-09    7.29e-07
2012 06 17  0317   56095  11820     4.71e-09    7.32e-07
2012 06 17  0318   56095  11880     4.80e-09    7.24e-07
2012 06 17  0319   56095  11940     5.06e-09    7.14e-07
2012 06 17  0320   56095  12000     5.41e-09    7.13e-07
2012 06 17  0321   56095  12060     5.83e-09    7.10e-07
2012 06 17  0322   56095  12120     7.51e-09    7.03e-07
2012 06 17  0323   56095  12180     5.29e-09    6.99e-07
2012 06 17  0324   56095  12240     7.21e-09    6.98e-07
2012 06 17  0325   56095  12300     4.54e-09    7.07e-07
2012 06 17  0326   56095  12360     8.33e-09    7.42e-07
2012 06 17  0327   56095  12420     1.04e-08    7.55e-07
2012 06 17  0328   56095  12480     7.21e-09    7.27e-07
2012 06 17  0329   56095  12540     4.05e-09    7.10e-07
2012 06 17  0330   56095  12600     3.75e-09    7.03e-07
2012 06 17  0331   56095  12660     2.33e-09    6.99e-07
2012 06 17  0332   56095  12720     3.76e-09    7.13e-07
2012 06 17  0333   56095  12780     1.09e-08    7.61e-07
2012 06 17  0334   56095  12840     1.28e-08    7.98e-07
2012 06 17  0335   56095  12900     1.47e-08    8.34e-07
2012 06 17  0336   56095  12960     1.06e-08    8.13e-07
2012 06 17  0337   56095  13020     8.06e-09    7.67e-07
2012 06 17  0338   56095  13080     8.48e-09    7.34e-07
2012 06 17  0339   56095  13140     4.24e-09    7.14e-07
2012 06 17  0340   56095  13200     4.45e-09    7.00e-07
2012 06 17  0341   56095  13260     5.41e-09    6.90e-07
2012 06 17  0342   56095  13320     5.84e-09    6.92e-07
2012 06 17  0343   56095  13380     7.67e-09    7.12e-07
2012 06 17  0344   56095  13440     9.75e-09    7.16e-07
2012 06 17  0345   56095  13500     4.91e-09    7.23e-07
2012 06 17  0346   56095  13560     4.18e-09    7.31e-07
2012 06 17  0347   56095  13620     6.21e-09    7.31e-07
2012 06 17  0348   56095  13680     6.02e-09    7.36e-07
2012 06 17  0349   56095  13740     8.10e-09    7.85e-07
2012 06 17  0350   56095  13800     1.51e-08    8.38e-07
2012 06 17  0351   56095  13860     1.67e-08    8.48e-07
2012 06 17  0352   56095  13920     1.32e-08    8.51e-07
2012 06 17  0353   56095  13980     8.52e-09    8.25e-07
2012 06 17  0354   56095  14040     7.29e-09    8.01e-07
2012 06 17  0355   56095  14100     5.45e-09    7.75e-07
2012 06 17  0356   56095  14160     5.84e-09    7.55e-07
2012 06 17  0357   56095  14220     7.60e-09    7.40e-07
2012 06 17  0358   56095  14280     6.75e-09    7.28e-07
2012 06 17  0359   56095  14340     5.87e-09    7.24e-07
2012 06 17  0400   56095  14400     4.83e-09    7.16e-07
2012 06 17  0401   56095  14460     4.45e-09    7.07e-07
2012 06 17  0402   56095  14520     3.61e-09    6.90e-07
2012 06 17  0403   56095  14580     2.77e-09    6.75e-07
2012 06 17  0404   56095  14640     2.47e-09    6.68e-07
2012 06 17  0405   56095  14700     2.73e-09    6.60e-07
2012 06 17  0406   56095  14760     4.35e-09    6.60e-07
2012 06 17  0407   56095  14820     1.42e-09    6.58e-07
2012 06 17  0408   56095  14880     2.25e-09    6.54e-07
2012 06 17  0409   56095  14940     1.24e-09    6.48e-07
2012 06 17  0410   56095  15000     2.44e-09    6.44e-07
2012 06 17  0411   56095  15060     2.09e-09    6.43e-07
2012 06 17  0412   56095  15120     4.61e-09    6.40e-07
2012 06 17  0413   56095  15180     3.56e-09    6.42e-07
2012 06 17  0414   56095  15240     3.35e-09    6.46e-07
2012 06 17  0415   56095  15300     3.49e-09    6.46e-07
2012 06 17  0416   56095  15360     3.68e-09    6.40e-07
2012 06 17  0417   56095  15420     4.71e-09    6.38e-07
2012 06 17  0418   56095  15480     4.52e-09    6.53e-07
2012 06 17  0419   56095  15540     4.35e-09    6.62e-07
2012 06 17  0420   56095  15600     4.75e-09    6.56e-07
2012 06 17  0421   56095  15660     4.41e-09    6.48e-07
2012 06 17  0422   56095  15720     3.72e-09    6.44e-07
2012 06 17  0423   56095  15780     5.14e-09    6.44e-07
2012 06 17  0424   56095  15840     5.83e-09    6.49e-07
2012 06 17  0425   56095  15900     5.60e-09    6.52e-07
2012 06 17  0426   56095  15960     5.54e-09    6.44e-07
2012 06 17  0427   56095  16020     6.10e-09    6.35e-07
2012 06 17  0428   56095  16080     3.72e-09    6.28e-07
2012 06 17  0429   56095  16140     2.88e-09    6.33e-07
2012 06 17  0430   56095  16200     1.22e-09    6.32e-07
2012 06 17  0431   56095  16260     3.30e-09    6.35e-07
2012 06 17  0432   56095  16320     1.14e-09    6.27e-07
2012 06 17  0433   56095  16380     1.12e-09    6.23e-07
2012 06 17  0434   56095  16440     1.22e-09    6.31e-07
2012 06 17  0435   56095  16500     3.45e-09    6.32e-07
2012 06 17  0436   56095  16560     3.16e-09    6.35e-07
2012 06 17  0437   56095  16620     3.06e-09    6.62e-07
2012 06 17  0438   56095  16680     4.10e-09    6.68e-07
2012 06 17  0439   56095  16740     5.09e-09    6.56e-07
2012 06 17  0440   56095  16800     3.91e-09    6.43e-07
2012 06 17  0441   56095  16860     4.75e-09    6.31e-07
2012 06 17  0442   56095  16920     3.79e-09    6.24e-07
2012 06 17  0443   56095  16980     3.03e-09    6.27e-07
2012 06 17  0444   56095  17040     3.72e-09    6.26e-07
2012 06 17  0445   56095  17100     2.83e-09    6.13e-07
2012 06 17  0446   56095  17160     1.66e-09    6.02e-07
2012 06 17  0447   56095  17220     3.10e-09    5.96e-07
2012 06 17  0448   56095  17280     3.06e-09    5.91e-07
2012 06 17  0449   56095  17340     4.85e-09    5.82e-07
2012 06 17  0450   56095  17400     1.70e-09    5.76e-07
2012 06 17  0451   56095  17460     3.08e-09    5.71e-07
2012 06 17  0452   56095  17520     3.34e-09    5.71e-07
2012 06 17  0453   56095  17580     1.00e-09    5.68e-07
2012 06 17  0454   56095  17640     1.02e-09    5.65e-07
2012 06 17  0455   56095  17700     1.30e-09    5.63e-07
2012 06 17  0456   56095  17760     1.73e-09    5.60e-07
2012 06 17  0457   56095  17820     1.35e-09    5.60e-07
2012 06 17  0458   56095  17880     2.19e-09    5.62e-07
2012 06 17  0459   56095  17940     1.90e-09    5.61e-07
2012 06 17  0500   56095  18000     2.13e-09    5.62e-07
2012 06 17  0501   56095  18060     2.37e-09    5.58e-07
2012 06 17  0502   56095  18120     2.27e-09    5.63e-07
2012 06 17  0503   56095  18180     1.88e-09    5.64e-07
2012 06 17  0504   56095  18240     2.96e-09    5.65e-07
2012 06 17  0505   56095  18300     4.37e-09    5.65e-07
2012 06 17  0506   56095  18360     3.27e-09    5.52e-07
2012 06 17  0507   56095  18420     3.49e-09    5.46e-07
2012 06 17  0508   56095  18480     3.79e-09    5.44e-07
2012 06 17  0509   56095  18540     3.91e-09    5.49e-07
2012 06 17  0510   56095  18600     3.42e-09    5.53e-07
2012 06 17  0511   56095  18660     4.25e-09    5.51e-07
2012 06 17  0512   56095  18720     4.45e-09    5.51e-07
2012 06 17  0513   56095  18780     3.53e-09    5.55e-07
2012 06 17  0514   56095  18840     3.95e-09    5.57e-07
2012 06 17  0515   56095  18900     4.33e-09    5.55e-07
2012 06 17  0516   56095  18960     4.57e-09    5.55e-07
2012 06 17  0517   56095  19020     2.87e-09    5.70e-07
2012 06 17  0518   56095  19080     1.20e-08    6.49e-07
2012 06 17  0519   56095  19140     9.06e-09    6.27e-07
2012 06 17  0520   56095  19200     5.61e-09    5.91e-07
2012 06 17  0521   56095  19260     4.45e-09    5.73e-07
2012 06 17  0522   56095  19320     5.06e-09    5.62e-07
2012 06 17  0523   56095  19380     5.65e-09    5.58e-07
2012 06 17  0524   56095  19440     5.56e-09    5.54e-07
2012 06 17  0525   56095  19500     3.45e-09    5.53e-07
2012 06 17  0526   56095  19560     3.50e-09    5.47e-07
2012 06 17  0527   56095  19620     3.79e-09    5.49e-07
2012 06 17  0528   56095  19680     5.48e-09    5.49e-07
2012 06 17  0529   56095  19740     4.14e-09    5.49e-07
2012 06 17  0530   56095  19800     6.80e-09    5.52e-07
2012 06 17  0531   56095  19860     8.75e-09    5.53e-07
2012 06 17  0532   56095  19920     6.87e-09    5.56e-07
2012 06 17  0533   56095  19980     5.76e-09    5.53e-07
2012 06 17  0534   56095  20040     5.64e-09    5.58e-07
2012 06 17  0535   56095  20100     5.52e-09    5.62e-07
2012 06 17  0536   56095  20160     5.60e-09    5.68e-07
2012 06 17  0537   56095  20220     3.31e-09    5.71e-07
2012 06 17  0538   56095  20280     4.06e-09    5.74e-07
2012 06 17  0539   56095  20340     3.35e-09    5.78e-07
2012 06 17  0540   56095  20400     5.69e-09    5.80e-07
2012 06 17  0541   56095  20460     6.25e-09    5.83e-07
2012 06 17  0542   56095  20520     4.14e-09    5.78e-07
2012 06 17  0543   56095  20580     4.65e-09    5.78e-07
2012 06 17  0544   56095  20640     4.06e-09    5.75e-07
2012 06 17  0545   56095  20700     6.52e-09    5.79e-07
2012 06 17  0546   56095  20760     4.52e-09    5.80e-07
2012 06 17  0547   56095  20820     4.20e-09    5.83e-07
2012 06 17  0548   56095  20880     5.98e-09    5.96e-07
2012 06 17  0549   56095  20940     6.87e-09    6.19e-07
2012 06 17  0550   56095  21000     6.99e-09    6.23e-07
2012 06 17  0551   56095  21060     6.21e-09    6.29e-07
2012 06 17  0552   56095  21120     6.33e-09    6.51e-07
2012 06 17  0553   56095  21180     7.21e-09    6.57e-07
2012 06 17  0554   56095  21240     8.06e-09    6.61e-07
2012 06 17  0555   56095  21300     8.60e-09    6.71e-07
2012 06 17  0556   56095  21360     1.23e-08    6.98e-07
2012 06 17  0557   56095  21420     1.59e-08    7.28e-07
2012 06 17  0558   56095  21480     1.21e-08    7.54e-07
2012 06 17  0559   56095  21540     1.34e-08    7.66e-07
2012 06 17  0600   56095  21600     1.52e-08    7.99e-07
2012 06 17  0601   56095  21660     2.19e-08    8.47e-07
2012 06 17  0602   56095  21720     2.64e-08    9.07e-07
2012 06 17  0603   56095  21780     2.42e-08    9.25e-07
2012 06 17  0604   56095  21840     2.52e-08    9.32e-07
2012 06 17  0605   56095  21900     2.64e-08    9.51e-07
2012 06 17  0606   56095  21960     2.93e-08    9.73e-07
2012 06 17  0607   56095  22020     3.01e-08    9.94e-07
2012 06 17  0608   56095  22080     3.06e-08    1.02e-06
2012 06 17  0609   56095  22140     3.25e-08    1.03e-06
2012 06 17  0610   56095  22200     3.20e-08    1.02e-06
2012 06 17  0611   56095  22260     3.07e-08    1.02e-06
2012 06 17  0612   56095  22320     2.76e-08    1.01e-06
2012 06 17  0613   56095  22380     2.46e-08    9.96e-07
2012 06 17  0614   56095  22440     2.39e-08    9.83e-07
2012 06 17  0615   56095  22500     2.14e-08    9.71e-07
2012 06 17  0616   56095  22560     1.87e-08    9.61e-07
2012 06 17  0617   56095  22620     1.98e-08    9.49e-07
2012 06 17  0618   56095  22680     1.86e-08    9.35e-07
2012 06 17  0619   56095  22740     1.89e-08    9.22e-07
2012 06 17  0620   56095  22800     1.68e-08    9.12e-07
2012 06 17  0621   56095  22860     1.68e-08    9.02e-07
2012 06 17  0622   56095  22920     1.60e-08    8.90e-07
2012 06 17  0623   56095  22980     1.50e-08    8.76e-07
2012 06 17  0624   56095  23040     1.44e-08    8.65e-07
2012 06 17  0625   56095  23100     1.36e-08    8.58e-07
2012 06 17  0626   56095  23160     1.35e-08    8.50e-07
2012 06 17  0627   56095  23220     1.06e-08    8.39e-07
2012 06 17  0628   56095  23280     9.90e-09    8.34e-07
2012 06 17  0629   56095  23340     8.52e-09    8.26e-07
2012 06 17  0630   56095  23400     1.06e-08    8.12e-07
2012 06 17  0631   56095  23460     9.25e-09    8.05e-07
2012 06 17  0632   56095  23520     8.94e-09    7.98e-07
2012 06 17  0633   56095  23580     1.01e-08    7.92e-07
2012 06 17  0634   56095  23640     9.74e-09    7.83e-07
2012 06 17  0635   56095  23700     1.08e-08    7.79e-07
2012 06 17  0636   56095  23760     1.17e-08    7.77e-07
2012 06 17  0637   56095  23820     9.29e-09    7.71e-07
2012 06 17  0638   56095  23880     1.05e-08    7.71e-07
2012 06 17  0639   56095  23940     8.21e-09    7.63e-07
2012 06 17  0640   56095  24000     8.33e-09    7.58e-07
2012 06 17  0641   56095  24060     5.80e-09    7.50e-07
2012 06 17  0642   56095  24120     6.64e-09    7.48e-07
2012 06 17  0643   56095  24180     6.29e-09    7.48e-07
2012 06 17  0644   56095  24240     7.55e-09    7.37e-07
2012 06 17  0645   56095  24300     6.14e-09    7.31e-07
2012 06 17  0646   56095  24360     5.48e-09    7.23e-07
2012 06 17  0647   56095  24420     6.43e-09    7.20e-07
2012 06 17  0648   56095  24480     6.60e-09    7.17e-07
2012 06 17  0649   56095  24540     4.71e-09    7.20e-07
2012 06 17  0650   56095  24600     5.68e-09    7.25e-07
2012 06 17  0651   56095  24660     5.35e-09    7.15e-07
2012 06 17  0652   56095  24720     6.21e-09    7.10e-07
2012 06 17  0653   56095  24780     5.56e-09    7.06e-07
2012 06 17  0654   56095  24840     4.54e-09    7.07e-07
2012 06 17  0655   56095  24900     4.48e-09    7.02e-07
2012 06 17  0656   56095  24960     4.87e-09    6.98e-07
2012 06 17  0657   56095  25020     5.09e-09    6.94e-07
2012 06 17  0658   56095  25080     5.75e-09    6.86e-07
2012 06 17  0659   56095  25140     5.45e-09    6.83e-07
2012 06 17  0700   56095  25200     4.64e-09    6.85e-07
2012 06 17  0701   56095  25260     5.32e-09    6.83e-07
2012 06 17  0702   56095  25320     5.79e-09    6.81e-07
2012 06 17  0703   56095  25380     5.94e-09    6.97e-07
2012 06 17  0704   56095  25440     6.13e-09    6.97e-07
2012 06 17  0705   56095  25500     6.79e-09    7.05e-07
2012 06 17  0706   56095  25560     9.71e-09    7.11e-07
2012 06 17  0707   56095  25620     8.81e-09    7.15e-07
2012 06 17  0708   56095  25680     8.79e-09    7.16e-07
2012 06 17  0709   56095  25740     8.33e-09    7.12e-07
2012 06 17  0710   56095  25800     6.29e-09    6.99e-07
2012 06 17  0711   56095  25860     4.72e-09    6.98e-07
2012 06 17  0712   56095  25920     5.14e-09    6.99e-07
2012 06 17  0713   56095  25980     1.28e-08    7.14e-07
2012 06 17  0714   56095  26040     1.20e-08    7.32e-07
2012 06 17  0715   56095  26100     1.59e-08    7.39e-07
2012 06 17  0716   56095  26160     2.22e-08    7.44e-07
2012 06 17  0717   56095  26220     1.97e-08    7.37e-07
2012 06 17  0718   56095  26280     2.13e-08    7.47e-07
2012 06 17  0719   56095  26340     2.12e-08    7.54e-07
2012 06 17  0720   56095  26400     1.85e-08    7.44e-07
2012 06 17  0721   56095  26460     1.50e-08    7.32e-07
2012 06 17  0722   56095  26520     1.01e-08    7.16e-07
2012 06 17  0723   56095  26580     8.94e-09    7.01e-07
2012 06 17  0724   56095  26640     8.25e-09    6.92e-07
