:Data_list: 20120615_Gp_xr_1m.txt
:Created: 2012 Jun 16 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 15  0256   56093  10560     6.44e-09    8.11e-07
2012 06 15  0257   56093  10620     5.39e-09    8.08e-07
2012 06 15  0258   56093  10680     5.45e-09    8.08e-07
2012 06 15  0259   56093  10740     6.37e-09    7.99e-07
2012 06 15  0300   56093  10800     8.98e-09    7.94e-07
2012 06 15  0301   56093  10860     9.25e-09    7.98e-07
2012 06 15  0302   56093  10920     9.10e-09    7.96e-07
2012 06 15  0303   56093  10980     9.02e-09    7.89e-07
2012 06 15  0304   56093  11040     1.10e-08    7.86e-07
2012 06 15  0305   56093  11100     7.29e-09    7.89e-07
2012 06 15  0306   56093  11160     7.33e-09    7.92e-07
2012 06 15  0307   56093  11220     6.58e-09    7.84e-07
2012 06 15  0308   56093  11280     6.60e-09    7.78e-07
2012 06 15  0309   56093  11340     7.06e-09    7.79e-07
2012 06 15  0310   56093  11400     6.14e-09    7.76e-07
2012 06 15  0311   56093  11460     6.39e-09    7.73e-07
2012 06 15  0312   56093  11520     8.06e-09    7.67e-07
2012 06 15  0313   56093  11580     5.94e-09    7.61e-07
2012 06 15  0314   56093  11640     6.10e-09    7.65e-07
2012 06 15  0315   56093  11700     6.29e-09    7.67e-07
2012 06 15  0316   56093  11760     8.56e-09    7.61e-07
2012 06 15  0317   56093  11820     5.99e-09    7.54e-07
2012 06 15  0318   56093  11880     7.44e-09    7.53e-07
2012 06 15  0319   56093  11940     5.37e-09    7.50e-07
2012 06 15  0320   56093  12000     5.71e-09    7.40e-07
2012 06 15  0321   56093  12060     5.17e-09    7.35e-07
2012 06 15  0322   56093  12120     5.29e-09    7.33e-07
2012 06 15  0323   56093  12180     7.94e-09    7.34e-07
2012 06 15  0324   56093  12240     9.18e-09    7.35e-07
2012 06 15  0325   56093  12300     6.29e-09    7.34e-07
2012 06 15  0326   56093  12360     4.98e-09    7.29e-07
2012 06 15  0327   56093  12420     6.18e-09    7.26e-07
2012 06 15  0328   56093  12480     6.32e-09    7.24e-07
2012 06 15  0329   56093  12540     6.44e-09    7.21e-07
2012 06 15  0330   56093  12600     6.52e-09    7.14e-07
2012 06 15  0331   56093  12660     5.50e-09    7.15e-07
2012 06 15  0332   56093  12720     6.41e-09    7.17e-07
2012 06 15  0333   56093  12780     3.91e-09    7.14e-07
2012 06 15  0334   56093  12840     4.87e-09    7.14e-07
2012 06 15  0335   56093  12900     3.98e-09    7.20e-07
2012 06 15  0336   56093  12960     3.83e-09    7.24e-07
2012 06 15  0337   56093  13020     4.75e-09    7.20e-07
2012 06 15  0338   56093  13080     5.65e-09    7.13e-07
2012 06 15  0339   56093  13140     5.37e-09    7.08e-07
2012 06 15  0340   56093  13200     6.79e-09    7.10e-07
2012 06 15  0341   56093  13260     5.50e-09    7.10e-07
2012 06 15  0342   56093  13320     3.95e-09    7.10e-07
2012 06 15  0343   56093  13380     7.33e-09    7.11e-07
2012 06 15  0344   56093  13440     5.58e-09    7.09e-07
2012 06 15  0345   56093  13500     4.22e-09    7.08e-07
2012 06 15  0346   56093  13560     2.60e-09    7.09e-07
2012 06 15  0347   56093  13620     3.68e-09    7.08e-07
2012 06 15  0348   56093  13680     2.92e-09    7.07e-07
2012 06 15  0349   56093  13740     4.91e-09    7.08e-07
2012 06 15  0350   56093  13800     6.87e-09    7.04e-07
2012 06 15  0351   56093  13860     6.80e-09    7.03e-07
2012 06 15  0352   56093  13920     5.79e-09    6.99e-07
2012 06 15  0353   56093  13980     5.29e-09    6.96e-07
2012 06 15  0354   56093  14040     5.87e-09    6.97e-07
2012 06 15  0355   56093  14100     5.52e-09    7.01e-07
2012 06 15  0356   56093  14160     4.64e-09    6.99e-07
2012 06 15  0357   56093  14220     4.52e-09    7.03e-07
2012 06 15  0358   56093  14280     6.65e-09    7.08e-07
2012 06 15  0359   56093  14340     5.29e-09    7.11e-07
2012 06 15  0400   56093  14400     4.87e-09    7.07e-07
2012 06 15  0401   56093  14460     5.76e-09    7.05e-07
2012 06 15  0402   56093  14520     5.37e-09    7.10e-07
2012 06 15  0403   56093  14580     5.33e-09    7.14e-07
2012 06 15  0404   56093  14640     5.21e-09    7.21e-07
2012 06 15  0405   56093  14700     7.03e-09    7.21e-07
2012 06 15  0406   56093  14760     6.18e-09    7.35e-07
2012 06 15  0407   56093  14820     7.98e-09    7.69e-07
2012 06 15  0408   56093  14880     1.08e-08    8.04e-07
2012 06 15  0409   56093  14940     1.01e-08    7.97e-07
2012 06 15  0410   56093  15000     8.44e-09    7.78e-07
2012 06 15  0411   56093  15060     5.80e-09    7.60e-07
2012 06 15  0412   56093  15120     4.33e-09    7.50e-07
2012 06 15  0413   56093  15180     5.83e-09    7.40e-07
2012 06 15  0414   56093  15240     5.14e-09    7.37e-07
2012 06 15  0415   56093  15300     3.23e-09    7.29e-07
2012 06 15  0416   56093  15360     1.00e-09    7.20e-07
2012 06 15  0417   56093  15420     1.00e-09    7.15e-07
2012 06 15  0418   56093  15480     1.40e-09    7.09e-07
2012 06 15  0419   56093  15540     2.75e-09    7.02e-07
2012 06 15  0420   56093  15600     4.14e-09    7.02e-07
2012 06 15  0421   56093  15660     3.87e-09    7.03e-07
2012 06 15  0422   56093  15720     3.60e-09    7.04e-07
2012 06 15  0423   56093  15780     3.04e-09    6.99e-07
2012 06 15  0424   56093  15840     3.72e-09    6.95e-07
2012 06 15  0425   56093  15900     3.94e-09    6.92e-07
2012 06 15  0426   56093  15960     3.52e-09    6.95e-07
2012 06 15  0427   56093  16020     3.49e-09    6.94e-07
2012 06 15  0428   56093  16080     3.61e-09    6.91e-07
2012 06 15  0429   56093  16140     2.48e-09    6.92e-07
2012 06 15  0430   56093  16200     3.13e-09    6.96e-07
2012 06 15  0431   56093  16260     7.17e-09    6.93e-07
2012 06 15  0432   56093  16320     6.02e-09    6.93e-07
2012 06 15  0433   56093  16380     5.68e-09    6.90e-07
2012 06 15  0434   56093  16440     6.79e-09    6.87e-07
2012 06 15  0435   56093  16500     6.91e-09    6.89e-07
2012 06 15  0436   56093  16560     4.98e-09    6.83e-07
2012 06 15  0437   56093  16620     7.60e-09    6.96e-07
2012 06 15  0438   56093  16680     9.33e-09    7.10e-07
2012 06 15  0439   56093  16740     6.87e-09    7.06e-07
2012 06 15  0440   56093  16800     5.37e-09    6.95e-07
2012 06 15  0441   56093  16860     4.87e-09    6.88e-07
2012 06 15  0442   56093  16920     6.02e-09    6.80e-07
2012 06 15  0443   56093  16980     4.22e-09    6.73e-07
2012 06 15  0444   56093  17040     4.29e-09    6.67e-07
2012 06 15  0445   56093  17100     2.86e-09    6.64e-07
2012 06 15  0446   56093  17160     1.97e-09    6.60e-07
2012 06 15  0447   56093  17220     3.10e-09    6.57e-07
2012 06 15  0448   56093  17280     3.24e-09    6.53e-07
2012 06 15  0449   56093  17340     4.52e-09    6.50e-07
2012 06 15  0450   56093  17400     3.42e-09    6.51e-07
2012 06 15  0451   56093  17460     3.64e-09    6.51e-07
2012 06 15  0452   56093  17520     6.32e-09    6.45e-07
2012 06 15  0453   56093  17580     4.79e-09    6.37e-07
2012 06 15  0454   56093  17640     2.67e-09    6.34e-07
2012 06 15  0455   56093  17700     1.77e-09    6.33e-07
2012 06 15  0456   56093  17760     3.73e-09    6.43e-07
2012 06 15  0457   56093  17820     2.62e-09    6.43e-07
2012 06 15  0458   56093  17880     3.85e-09    6.44e-07
2012 06 15  0459   56093  17940     1.97e-09    6.46e-07
2012 06 15  0500   56093  18000     3.12e-09    6.44e-07
2012 06 15  0501   56093  18060     1.66e-09    6.47e-07
2012 06 15  0502   56093  18120     1.84e-09    6.45e-07
2012 06 15  0503   56093  18180     1.28e-09    6.44e-07
2012 06 15  0504   56093  18240     1.12e-09    6.45e-07
2012 06 15  0505   56093  18300     1.79e-09    6.46e-07
2012 06 15  0506   56093  18360     1.69e-09    6.51e-07
2012 06 15  0507   56093  18420     1.14e-09    6.52e-07
2012 06 15  0508   56093  18480     1.02e-09    6.45e-07
2012 06 15  0509   56093  18540     1.00e-09    6.45e-07
2012 06 15  0510   56093  18600     2.38e-09    6.46e-07
2012 06 15  0511   56093  18660     1.92e-09    6.46e-07
2012 06 15  0512   56093  18720     2.13e-09    6.49e-07
2012 06 15  0513   56093  18780     2.33e-09    6.62e-07
2012 06 15  0514   56093  18840     4.22e-09    6.79e-07
2012 06 15  0515   56093  18900     6.39e-09    7.00e-07
2012 06 15  0516   56093  18960     6.67e-09    7.06e-07
2012 06 15  0517   56093  19020     5.83e-09    6.97e-07
2012 06 15  0518   56093  19080     4.98e-09    6.88e-07
2012 06 15  0519   56093  19140     3.39e-09    6.78e-07
2012 06 15  0520   56093  19200     3.56e-09    6.73e-07
2012 06 15  0521   56093  19260     3.95e-09    6.74e-07
2012 06 15  0522   56093  19320     5.06e-09    6.72e-07
2012 06 15  0523   56093  19380     4.79e-09    6.71e-07
2012 06 15  0524   56093  19440     4.06e-09    6.70e-07
2012 06 15  0525   56093  19500     2.69e-09    6.69e-07
2012 06 15  0526   56093  19560     4.16e-09    6.67e-07
2012 06 15  0527   56093  19620     5.18e-09    6.62e-07
2012 06 15  0528   56093  19680     7.40e-09    6.62e-07
2012 06 15  0529   56093  19740     5.58e-09    6.59e-07
2012 06 15  0530   56093  19800     3.98e-09    6.62e-07
2012 06 15  0531   56093  19860     3.68e-09    6.61e-07
2012 06 15  0532   56093  19920     3.76e-09    6.60e-07
2012 06 15  0533   56093  19980     3.75e-09    6.63e-07
2012 06 15  0534   56093  20040     4.18e-09    6.53e-07
2012 06 15  0535   56093  20100     3.76e-09    6.51e-07
2012 06 15  0536   56093  20160     4.75e-09    6.53e-07
2012 06 15  0537   56093  20220     7.40e-09    6.53e-07
2012 06 15  0538   56093  20280     7.98e-09    6.51e-07
2012 06 15  0539   56093  20340     6.32e-09    6.48e-07
2012 06 15  0540   56093  20400     2.10e-09    6.47e-07
2012 06 15  0541   56093  20460     2.70e-09    6.66e-07
2012 06 15  0542   56093  20520     3.13e-09    6.74e-07
2012 06 15  0543   56093  20580     4.56e-09    6.87e-07
2012 06 15  0544   56093  20640     3.72e-09    6.81e-07
2012 06 15  0545   56093  20700     5.45e-09    6.72e-07
2012 06 15  0546   56093  20760     5.43e-09    6.62e-07
2012 06 15  0547   56093  20820     3.49e-09    6.56e-07
2012 06 15  0548   56093  20880     3.38e-09    6.51e-07
2012 06 15  0549   56093  20940     1.66e-09    6.48e-07
2012 06 15  0550   56093  21000     1.95e-09    6.44e-07
2012 06 15  0551   56093  21060     1.85e-09    6.42e-07
2012 06 15  0552   56093  21120     2.79e-09    6.34e-07
2012 06 15  0553   56093  21180     4.64e-09    6.31e-07
2012 06 15  0554   56093  21240     5.83e-09    6.36e-07
2012 06 15  0555   56093  21300     4.56e-09    6.51e-07
2012 06 15  0556   56093  21360     4.95e-09    6.54e-07
2012 06 15  0557   56093  21420     4.56e-09    6.53e-07
2012 06 15  0558   56093  21480     3.83e-09    6.51e-07
2012 06 15  0559   56093  21540     3.01e-09    6.49e-07
2012 06 15  0600   56093  21600     3.72e-09    6.50e-07
2012 06 15  0601   56093  21660     3.52e-09    6.52e-07
2012 06 15  0602   56093  21720     3.50e-09    6.50e-07
2012 06 15  0603   56093  21780     3.68e-09    6.56e-07
2012 06 15  0604   56093  21840     3.56e-09    6.53e-07
2012 06 15  0605   56093  21900     3.72e-09    6.57e-07
2012 06 15  0606   56093  21960     3.94e-09    6.54e-07
2012 06 15  0607   56093  22020     3.29e-09    6.48e-07
2012 06 15  0608   56093  22080     5.45e-09    6.45e-07
2012 06 15  0609   56093  22140     3.29e-09    6.43e-07
2012 06 15  0610   56093  22200     2.26e-09    6.42e-07
2012 06 15  0611   56093  22260     3.18e-09    6.46e-07
2012 06 15  0612   56093  22320     2.85e-09    6.50e-07
2012 06 15  0613   56093  22380     2.02e-09    6.45e-07
2012 06 15  0614   56093  22440     3.27e-09    6.51e-07
2012 06 15  0615   56093  22500     4.29e-09    6.58e-07
2012 06 15  0616   56093  22560     4.57e-09    6.59e-07
2012 06 15  0617   56093  22620     5.94e-09    6.65e-07
2012 06 15  0618   56093  22680     8.02e-09    6.71e-07
2012 06 15  0619   56093  22740     6.77e-09    6.71e-07
2012 06 15  0620   56093  22800     5.21e-09    6.69e-07
2012 06 15  0621   56093  22860     5.18e-09    6.72e-07
2012 06 15  0622   56093  22920     4.79e-09    6.75e-07
2012 06 15  0623   56093  22980     5.91e-09    6.81e-07
2012 06 15  0624   56093  23040     6.10e-09    6.86e-07
2012 06 15  0625   56093  23100     5.52e-09    6.92e-07
2012 06 15  0626   56093  23160     4.24e-09    6.93e-07
2012 06 15  0627   56093  23220     3.39e-09    6.85e-07
2012 06 15  0628   56093  23280     3.98e-09    6.82e-07
2012 06 15  0629   56093  23340     3.57e-09    6.81e-07
2012 06 15  0630   56093  23400     4.64e-09    6.85e-07
2012 06 15  0631   56093  23460     6.14e-09    6.79e-07
2012 06 15  0632   56093  23520     5.56e-09    6.78e-07
2012 06 15  0633   56093  23580     4.02e-09    6.77e-07
2012 06 15  0634   56093  23640     3.33e-09    6.77e-07
2012 06 15  0635   56093  23700     5.37e-09    6.80e-07
2012 06 15  0636   56093  23760     5.43e-09    6.81e-07
2012 06 15  0637   56093  23820     8.10e-09    6.82e-07
2012 06 15  0638   56093  23880     7.10e-09    6.83e-07
2012 06 15  0639   56093  23940     6.54e-09    6.86e-07
2012 06 15  0640   56093  24000     7.02e-09    6.83e-07
2012 06 15  0641   56093  24060     7.56e-09    6.88e-07
2012 06 15  0642   56093  24120     8.06e-09    6.92e-07
2012 06 15  0643   56093  24180     8.73e-09    6.96e-07
2012 06 15  0644   56093  24240     9.33e-09    7.02e-07
2012 06 15  0645   56093  24300     9.36e-09    7.17e-07
2012 06 15  0646   56093  24360     7.51e-09    7.29e-07
2012 06 15  0647   56093  24420     8.83e-09    7.44e-07
2012 06 15  0648   56093  24480     8.63e-09    7.64e-07
2012 06 15  0649   56093  24540     1.22e-08    8.07e-07
2012 06 15  0650   56093  24600     1.41e-08    8.40e-07
2012 06 15  0651   56093  24660     1.46e-08    8.59e-07
2012 06 15  0652   56093  24720     1.48e-08    8.79e-07
2012 06 15  0653   56093  24780     1.79e-08    9.24e-07
2012 06 15  0654   56093  24840     2.45e-08    9.93e-07
2012 06 15  0655   56093  24900     2.84e-08    1.04e-06
2012 06 15  0656   56093  24960     3.10e-08    1.06e-06
2012 06 15  0657   56093  25020     2.44e-08    1.03e-06
2012 06 15  0658   56093  25080     2.02e-08    9.84e-07
2012 06 15  0659   56093  25140     1.77e-08    9.44e-07
2012 06 15  0700   56093  25200     1.76e-08    9.21e-07
2012 06 15  0701   56093  25260     1.55e-08    9.07e-07
2012 06 15  0702   56093  25320     1.57e-08    8.94e-07
2012 06 15  0703   56093  25380     1.50e-08    8.71e-07
2012 06 15  0704   56093  25440     1.31e-08    8.50e-07
2012 06 15  0705   56093  25500     1.25e-08    8.38e-07
2012 06 15  0706   56093  25560     1.30e-08    8.15e-07
2012 06 15  0707   56093  25620     9.63e-09    7.97e-07
2012 06 15  0708   56093  25680     1.19e-08    7.88e-07
2012 06 15  0709   56093  25740     8.44e-09    7.79e-07
2012 06 15  0710   56093  25800     8.29e-09    7.80e-07
2012 06 15  0711   56093  25860     8.02e-09    7.75e-07
2012 06 15  0712   56093  25920     8.33e-09    7.73e-07
2012 06 15  0713   56093  25980     8.29e-09    7.69e-07
2012 06 15  0714   56093  26040     8.56e-09    7.63e-07
2012 06 15  0715   56093  26100     1.06e-08    7.60e-07
2012 06 15  0716   56093  26160     8.14e-09    7.58e-07
2012 06 15  0717   56093  26220     7.52e-09    7.58e-07
2012 06 15  0718   56093  26280     7.40e-09    7.48e-07
2012 06 15  0719   56093  26340     7.71e-09    7.40e-07
2012 06 15  0720   56093  26400     5.24e-09    7.35e-07
2012 06 15  0721   56093  26460     6.52e-09    7.28e-07
2012 06 15  0722   56093  26520     8.40e-09    7.25e-07
2012 06 15  0723   56093  26580     8.66e-09    7.25e-07
2012 06 15  0724   56093  26640     1.02e-08    7.25e-07
