:Data_list: 20120628_Gp_xr_1m.txt
:Created: 2012 Jun 29 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 28  0214   56106   8040     3.48e-07    2.65e-06
2012 06 28  0215   56106   8100     1.85e-07    2.15e-06
2012 06 28  0216   56106   8160     1.01e-07    1.61e-06
2012 06 28  0217   56106   8220     4.92e-08    1.19e-06
2012 06 28  0218   56106   8280     2.23e-08    8.83e-07
2012 06 28  0219   56106   8340     8.06e-09    6.86e-07
2012 06 28  0220   56106   8400     3.75e-09    5.76e-07
2012 06 28  0221   56106   8460     4.09e-09    5.26e-07
2012 06 28  0222   56106   8520     3.81e-09    5.01e-07
2012 06 28  0223   56106   8580     2.15e-09    4.89e-07
2012 06 28  0224   56106   8640     3.16e-09    4.83e-07
2012 06 28  0225   56106   8700     2.18e-09    4.78e-07
2012 06 28  0226   56106   8760     4.56e-09    4.81e-07
2012 06 28  0227   56106   8820     5.43e-09    4.79e-07
2012 06 28  0228   56106   8880     2.87e-09    4.70e-07
2012 06 28  0229   56106   8940     1.68e-09    4.60e-07
2012 06 28  0230   56106   9000     3.02e-09    4.51e-07
2012 06 28  0231   56106   9060     2.11e-09    4.44e-07
2012 06 28  0232   56106   9120     1.40e-09    4.41e-07
2012 06 28  0233   56106   9180     1.32e-09    4.36e-07
2012 06 28  0234   56106   9240     1.37e-09    4.29e-07
2012 06 28  0235   56106   9300     3.14e-09    4.16e-07
2012 06 28  0236   56106   9360     3.43e-09    4.10e-07
2012 06 28  0237   56106   9420     1.33e-09    4.04e-07
2012 06 28  0238   56106   9480     1.62e-09    3.94e-07
2012 06 28  0239   56106   9540     2.09e-09    3.82e-07
2012 06 28  0240   56106   9600     1.20e-09    3.83e-07
2012 06 28  0241   56106   9660     1.18e-09    3.81e-07
2012 06 28  0242   56106   9720     1.02e-09    3.79e-07
2012 06 28  0243   56106   9780     1.28e-09    3.89e-07
2012 06 28  0244   56106   9840     1.12e-09    4.01e-07
2012 06 28  0245   56106   9900     1.29e-09    4.24e-07
2012 06 28  0246   56106   9960     1.26e-09    4.13e-07
2012 06 28  0247   56106  10020     1.42e-09    3.97e-07
2012 06 28  0248   56106  10080     1.06e-09    3.84e-07
2012 06 28  0249   56106  10140     1.38e-09    3.89e-07
2012 06 28  0250   56106  10200     2.85e-09    3.90e-07
2012 06 28  0251   56106  10260     2.38e-09    3.93e-07
2012 06 28  0252   56106  10320     1.06e-09    3.99e-07
2012 06 28  0253   56106  10380     1.29e-09    3.95e-07
2012 06 28  0254   56106  10440     1.60e-09    3.85e-07
2012 06 28  0255   56106  10500     1.20e-09    3.75e-07
2012 06 28  0256   56106  10560     1.00e-09    3.88e-07
2012 06 28  0257   56106  10620     1.48e-09    4.20e-07
2012 06 28  0258   56106  10680     2.34e-09    4.09e-07
2012 06 28  0259   56106  10740     1.93e-09    4.05e-07
2012 06 28  0300   56106  10800     3.49e-09    4.31e-07
2012 06 28  0301   56106  10860     4.61e-09    4.35e-07
2012 06 28  0302   56106  10920     2.95e-09    4.28e-07
2012 06 28  0303   56106  10980     4.83e-09    4.17e-07
2012 06 28  0304   56106  11040     1.67e-09    4.08e-07
2012 06 28  0305   56106  11100     1.27e-09    3.99e-07
2012 06 28  0306   56106  11160     1.12e-09    3.87e-07
2012 06 28  0307   56106  11220     1.67e-09    3.79e-07
2012 06 28  0308   56106  11280     1.14e-09    3.79e-07
2012 06 28  0309   56106  11340     1.49e-09    3.80e-07
2012 06 28  0310   56106  11400     1.43e-09    3.82e-07
2012 06 28  0311   56106  11460     1.86e-09    3.86e-07
2012 06 28  0312   56106  11520     2.52e-09    3.87e-07
2012 06 28  0313   56106  11580     1.77e-09    3.82e-07
2012 06 28  0314   56106  11640     1.12e-09    3.85e-07
2012 06 28  0315   56106  11700     3.61e-09    3.92e-07
2012 06 28  0316   56106  11760     3.56e-09    3.97e-07
2012 06 28  0317   56106  11820     2.00e-09    4.03e-07
2012 06 28  0318   56106  11880     2.77e-09    4.12e-07
2012 06 28  0319   56106  11940     7.33e-09    4.45e-07
2012 06 28  0320   56106  12000     1.12e-08    5.14e-07
2012 06 28  0321   56106  12060     1.65e-08    5.79e-07
2012 06 28  0322   56106  12120     1.80e-08    6.14e-07
2012 06 28  0323   56106  12180     1.84e-08    6.26e-07
2012 06 28  0324   56106  12240     1.47e-08    6.26e-07
2012 06 28  0325   56106  12300     1.14e-08    6.03e-07
2012 06 28  0326   56106  12360     8.33e-09    5.80e-07
2012 06 28  0327   56106  12420     6.87e-09    5.69e-07
2012 06 28  0328   56106  12480     7.10e-09    5.59e-07
2012 06 28  0329   56106  12540     7.14e-09    5.49e-07
2012 06 28  0330   56106  12600     5.18e-09    5.42e-07
2012 06 28  0331   56106  12660     4.09e-09    5.32e-07
2012 06 28  0332   56106  12720     5.02e-09    5.22e-07
2012 06 28  0333   56106  12780     5.14e-09    5.12e-07
2012 06 28  0334   56106  12840     5.68e-09    5.10e-07
2012 06 28  0335   56106  12900     7.40e-09    5.11e-07
2012 06 28  0336   56106  12960     9.13e-09    5.22e-07
2012 06 28  0337   56106  13020     7.06e-09    5.27e-07
2012 06 28  0338   56106  13080     8.44e-09    5.47e-07
2012 06 28  0339   56106  13140     1.04e-08    5.81e-07
2012 06 28  0340   56106  13200     1.00e-08    5.92e-07
2012 06 28  0341   56106  13260     9.07e-09    5.83e-07
2012 06 28  0342   56106  13320     6.48e-09    5.67e-07
2012 06 28  0343   56106  13380     5.64e-09    5.55e-07
2012 06 28  0344   56106  13440     5.60e-09    5.42e-07
2012 06 28  0345   56106  13500     6.43e-09    5.35e-07
2012 06 28  0346   56106  13560     3.21e-09    5.26e-07
2012 06 28  0347   56106  13620     1.17e-09    5.16e-07
2012 06 28  0348   56106  13680     1.00e-09    5.08e-07
2012 06 28  0349   56106  13740     1.00e-09    5.00e-07
2012 06 28  0350   56106  13800     1.16e-09    4.95e-07
2012 06 28  0351   56106  13860     1.87e-09    4.87e-07
2012 06 28  0352   56106  13920     4.58e-09    4.79e-07
2012 06 28  0353   56106  13980     4.21e-09    4.67e-07
2012 06 28  0354   56106  14040     2.62e-09    4.57e-07
2012 06 28  0355   56106  14100     2.73e-09    4.51e-07
2012 06 28  0356   56106  14160     1.06e-09    4.39e-07
2012 06 28  0357   56106  14220     1.06e-09    4.30e-07
2012 06 28  0358   56106  14280     1.02e-09    4.26e-07
2012 06 28  0359   56106  14340     2.05e-09    4.21e-07
2012 06 28  0400   56106  14400     1.28e-09    4.15e-07
2012 06 28  0401   56106  14460     1.02e-09    4.10e-07
2012 06 28  0402   56106  14520     1.00e-09    3.99e-07
2012 06 28  0403   56106  14580     1.00e-09    3.93e-07
2012 06 28  0404   56106  14640     1.00e-09    3.86e-07
2012 06 28  0405   56106  14700     1.00e-09    3.83e-07
2012 06 28  0406   56106  14760     1.25e-09    3.83e-07
2012 06 28  0407   56106  14820     1.91e-09    3.82e-07
2012 06 28  0408   56106  14880     1.60e-09    3.81e-07
2012 06 28  0409   56106  14940     2.31e-09    3.80e-07
2012 06 28  0410   56106  15000     1.06e-09    3.73e-07
2012 06 28  0411   56106  15060     1.00e-09    3.69e-07
2012 06 28  0412   56106  15120     1.33e-09    3.72e-07
2012 06 28  0413   56106  15180     1.12e-09    3.82e-07
2012 06 28  0414   56106  15240     1.12e-09    3.78e-07
2012 06 28  0415   56106  15300     1.00e-09    3.69e-07
2012 06 28  0416   56106  15360     1.00e-09    3.70e-07
2012 06 28  0417   56106  15420     1.00e-09    3.68e-07
2012 06 28  0418   56106  15480     1.23e-09    3.76e-07
2012 06 28  0419   56106  15540     1.41e-09    3.68e-07
2012 06 28  0420   56106  15600     1.46e-09    3.60e-07
2012 06 28  0421   56106  15660     1.12e-09    3.62e-07
2012 06 28  0422   56106  15720     1.02e-09    3.67e-07
2012 06 28  0423   56106  15780     1.04e-09    3.72e-07
2012 06 28  0424   56106  15840     1.31e-09    3.82e-07
2012 06 28  0425   56106  15900     2.41e-09    3.95e-07
2012 06 28  0426   56106  15960     2.47e-09    4.02e-07
2012 06 28  0427   56106  16020     2.87e-09    4.05e-07
2012 06 28  0428   56106  16080     3.96e-09    4.09e-07
2012 06 28  0429   56106  16140     3.60e-09    4.15e-07
2012 06 28  0430   56106  16200     2.94e-09    4.19e-07
2012 06 28  0431   56106  16260     4.25e-09    4.22e-07
2012 06 28  0432   56106  16320     4.05e-09    4.23e-07
2012 06 28  0433   56106  16380     6.33e-09    4.37e-07
2012 06 28  0434   56106  16440     9.02e-09    4.75e-07
2012 06 28  0435   56106  16500     1.27e-08    5.17e-07
2012 06 28  0436   56106  16560     1.11e-08    5.31e-07
2012 06 28  0437   56106  16620     8.87e-09    5.23e-07
2012 06 28  0438   56106  16680     8.98e-09    5.06e-07
2012 06 28  0439   56106  16740     8.29e-09    4.92e-07
2012 06 28  0440   56106  16800     5.79e-09    4.68e-07
2012 06 28  0441   56106  16860     3.00e-09    4.55e-07
2012 06 28  0442   56106  16920     4.02e-09    4.58e-07
2012 06 28  0443   56106  16980     3.83e-09    4.75e-07
2012 06 28  0444   56106  17040     4.68e-09    4.98e-07
2012 06 28  0445   56106  17100     7.17e-09    5.23e-07
2012 06 28  0446   56106  17160     8.75e-09    5.52e-07
2012 06 28  0447   56106  17220     1.71e-08    6.28e-07
2012 06 28  0448   56106  17280     3.23e-08    7.33e-07
2012 06 28  0449   56106  17340     4.71e-08    8.54e-07
2012 06 28  0450   56106  17400     6.05e-08    9.90e-07
2012 06 28  0451   56106  17460     1.90e-07    1.69e-06
2012 06 28  0452   56106  17520     6.08e-07    4.27e-06
2012 06 28  0453   56106  17580     4.12e-07    3.35e-06
2012 06 28  0454   56106  17640     3.24e-07    2.86e-06
2012 06 28  0455   56106  17700     2.39e-07    2.36e-06
2012 06 28  0456   56106  17760     1.83e-07    2.03e-06
2012 06 28  0457   56106  17820     1.41e-07    1.81e-06
2012 06 28  0458   56106  17880     1.08e-07    1.64e-06
2012 06 28  0459   56106  17940     8.70e-08    1.50e-06
2012 06 28  0500   56106  18000     6.54e-08    1.36e-06
2012 06 28  0501   56106  18060     5.09e-08    1.24e-06
2012 06 28  0502   56106  18120     3.85e-08    1.12e-06
2012 06 28  0503   56106  18180     2.89e-08    1.01e-06
2012 06 28  0504   56106  18240     2.20e-08    9.22e-07
2012 06 28  0505   56106  18300     1.67e-08    8.44e-07
2012 06 28  0506   56106  18360     1.25e-08    7.77e-07
2012 06 28  0507   56106  18420     9.71e-09    7.20e-07
2012 06 28  0508   56106  18480     8.06e-09    6.75e-07
2012 06 28  0509   56106  18540     6.32e-09    6.43e-07
2012 06 28  0510   56106  18600     6.64e-09    6.30e-07
2012 06 28  0511   56106  18660     8.21e-09    6.35e-07
2012 06 28  0512   56106  18720     9.33e-09    6.30e-07
2012 06 28  0513   56106  18780     8.29e-09    6.25e-07
2012 06 28  0514   56106  18840     6.71e-09    6.03e-07
2012 06 28  0515   56106  18900     6.91e-09    5.86e-07
2012 06 28  0516   56106  18960     7.62e-09    5.62e-07
2012 06 28  0517   56106  19020     6.14e-09    5.43e-07
2012 06 28  0518   56106  19080     3.49e-09    5.28e-07
2012 06 28  0519   56106  19140     3.70e-09    5.19e-07
2012 06 28  0520   56106  19200     3.29e-09    5.10e-07
2012 06 28  0521   56106  19260     1.74e-09    4.96e-07
2012 06 28  0522   56106  19320     1.51e-09    4.86e-07
2012 06 28  0523   56106  19380     3.98e-09    4.75e-07
2012 06 28  0524   56106  19440     1.73e-09    4.67e-07
2012 06 28  0525   56106  19500     3.21e-09    4.59e-07
2012 06 28  0526   56106  19560     1.62e-09    4.51e-07
2012 06 28  0527   56106  19620     1.17e-09    4.43e-07
2012 06 28  0528   56106  19680     1.17e-09    4.28e-07
2012 06 28  0529   56106  19740     1.02e-09    4.23e-07
2012 06 28  0530   56106  19800     1.10e-09    4.16e-07
2012 06 28  0531   56106  19860     1.00e-09    4.11e-07
2012 06 28  0532   56106  19920     1.10e-09    4.12e-07
2012 06 28  0533   56106  19980     1.18e-09    4.10e-07
2012 06 28  0534   56106  20040     2.41e-09    4.04e-07
2012 06 28  0535   56106  20100     2.71e-09    4.06e-07
2012 06 28  0536   56106  20160     1.92e-09    4.26e-07
2012 06 28  0537   56106  20220     3.54e-09    4.68e-07
2012 06 28  0538   56106  20280     5.21e-09    4.67e-07
2012 06 28  0539   56106  20340     4.28e-09    4.56e-07
2012 06 28  0540   56106  20400     3.90e-09    4.34e-07
2012 06 28  0541   56106  20460     1.86e-09    4.16e-07
2012 06 28  0542   56106  20520     1.16e-09    4.02e-07
2012 06 28  0543   56106  20580     1.10e-09    3.90e-07
2012 06 28  0544   56106  20640     1.06e-09    3.82e-07
2012 06 28  0545   56106  20700     1.19e-09    3.74e-07
2012 06 28  0546   56106  20760     1.02e-09    3.68e-07
2012 06 28  0547   56106  20820     1.00e-09    3.64e-07
2012 06 28  0548   56106  20880     1.16e-09    3.61e-07
2012 06 28  0549   56106  20940     1.06e-09    3.58e-07
2012 06 28  0550   56106  21000     1.00e-09    3.56e-07
2012 06 28  0551   56106  21060     1.00e-09    3.50e-07
2012 06 28  0552   56106  21120     1.41e-09    3.49e-07
2012 06 28  0553   56106  21180     1.02e-09    3.46e-07
2012 06 28  0554   56106  21240     1.02e-09    3.50e-07
2012 06 28  0555   56106  21300     2.36e-09    3.52e-07
2012 06 28  0556   56106  21360     1.06e-09    3.52e-07
2012 06 28  0557   56106  21420     1.20e-09    3.61e-07
2012 06 28  0558   56106  21480     1.12e-09    3.61e-07
2012 06 28  0559   56106  21540     2.71e-09    3.72e-07
2012 06 28  0600   56106  21600     1.50e-08    5.10e-07
2012 06 28  0601   56106  21660     1.13e-08    5.13e-07
2012 06 28  0602   56106  21720     6.29e-09    4.56e-07
2012 06 28  0603   56106  21780     4.07e-09    4.48e-07
2012 06 28  0604   56106  21840     1.94e-09    4.26e-07
2012 06 28  0605   56106  21900     1.52e-09    4.16e-07
2012 06 28  0606   56106  21960     1.00e-09    4.03e-07
2012 06 28  0607   56106  22020     1.00e-09    3.87e-07
2012 06 28  0608   56106  22080     1.00e-09    3.76e-07
2012 06 28  0609   56106  22140     1.04e-09    3.71e-07
2012 06 28  0610   56106  22200     1.00e-09    3.75e-07
2012 06 28  0611   56106  22260     1.00e-09    3.78e-07
2012 06 28  0612   56106  22320     1.00e-09    3.84e-07
2012 06 28  0613   56106  22380     1.00e-09    3.86e-07
2012 06 28  0614   56106  22440     1.04e-09    3.88e-07
2012 06 28  0615   56106  22500     1.26e-09    3.90e-07
2012 06 28  0616   56106  22560     1.29e-09    3.92e-07
2012 06 28  0617   56106  22620     1.26e-09    3.97e-07
2012 06 28  0618   56106  22680     3.50e-09    4.16e-07
2012 06 28  0619   56106  22740     8.10e-09    4.56e-07
2012 06 28  0620   56106  22800     1.08e-08    4.69e-07
2012 06 28  0621   56106  22860     5.71e-09    4.60e-07
2012 06 28  0622   56106  22920     4.29e-09    4.55e-07
2012 06 28  0623   56106  22980     3.46e-09    4.52e-07
2012 06 28  0624   56106  23040     4.48e-09    4.53e-07
2012 06 28  0625   56106  23100     5.94e-09    4.63e-07
2012 06 28  0626   56106  23160     7.06e-09    4.92e-07
2012 06 28  0627   56106  23220     9.86e-09    5.25e-07
2012 06 28  0628   56106  23280     1.38e-08    5.64e-07
2012 06 28  0629   56106  23340     1.84e-08    5.95e-07
2012 06 28  0630   56106  23400     1.75e-08    6.14e-07
2012 06 28  0631   56106  23460     1.47e-08    6.01e-07
2012 06 28  0632   56106  23520     1.07e-08    5.70e-07
2012 06 28  0633   56106  23580     5.80e-09    5.46e-07
2012 06 28  0634   56106  23640     4.98e-09    5.13e-07
2012 06 28  0635   56106  23700     2.14e-09    4.87e-07
2012 06 28  0636   56106  23760     1.56e-09    4.73e-07
2012 06 28  0637   56106  23820     1.41e-09    4.63e-07
2012 06 28  0638   56106  23880     3.56e-09    4.59e-07
2012 06 28  0639   56106  23940     4.64e-09    4.77e-07
2012 06 28  0640   56106  24000     2.47e-09    4.67e-07
2012 06 28  0641   56106  24060     1.51e-09    4.42e-07
2012 06 28  0642   56106  24120     1.10e-09    4.31e-07
2012 06 28  0643   56106  24180     1.08e-09    4.28e-07
2012 06 28  0644   56106  24240     2.44e-09    4.29e-07
2012 06 28  0645   56106  24300     2.44e-09    4.22e-07
2012 06 28  0646   56106  24360     1.14e-09    4.20e-07
2012 06 28  0647   56106  24420     1.12e-09    4.17e-07
2012 06 28  0648   56106  24480     1.06e-09    4.12e-07
2012 06 28  0649   56106  24540     1.20e-09    4.02e-07
2012 06 28  0650   56106  24600     1.04e-09    3.96e-07
2012 06 28  0651   56106  24660     1.00e-09    3.86e-07
2012 06 28  0652   56106  24720     1.62e-09    3.83e-07
2012 06 28  0653   56106  24780     2.63e-09    3.80e-07
2012 06 28  0654   56106  24840     1.68e-09    3.75e-07
2012 06 28  0655   56106  24900     1.29e-09    3.72e-07
2012 06 28  0656   56106  24960     1.04e-09    3.77e-07
2012 06 28  0657   56106  25020     1.43e-09    3.74e-07
2012 06 28  0658   56106  25080     2.56e-09    3.72e-07
2012 06 28  0659   56106  25140     1.86e-09    3.71e-07
2012 06 28  0700   56106  25200     1.08e-09    3.68e-07
2012 06 28  0701   56106  25260     1.12e-09    3.66e-07
2012 06 28  0702   56106  25320     1.02e-09    3.64e-07
2012 06 28  0703   56106  25380     1.08e-09    3.62e-07
2012 06 28  0704   56106  25440     1.00e-09    3.60e-07
2012 06 28  0705   56106  25500     1.00e-09    3.63e-07
2012 06 28  0706   56106  25560     1.22e-09    3.64e-07
2012 06 28  0707   56106  25620     1.64e-09    3.59e-07
2012 06 28  0708   56106  25680     2.41e-09    3.63e-07
2012 06 28  0709   56106  25740     1.00e-09    3.62e-07
2012 06 28  0710   56106  25800     1.00e-09    3.58e-07
2012 06 28  0711   56106  25860     1.00e-09    3.53e-07
2012 06 28  0712   56106  25920     1.06e-09    3.52e-07
2012 06 28  0713   56106  25980     1.02e-09    3.49e-07
2012 06 28  0714   56106  26040     1.31e-09    3.53e-07
2012 06 28  0715   56106  26100     2.79e-09    3.50e-07
2012 06 28  0716   56106  26160     2.99e-09    3.53e-07
2012 06 28  0717   56106  26220     1.65e-09    3.56e-07
2012 06 28  0718   56106  26280     1.73e-09    3.67e-07
2012 06 28  0719   56106  26340     4.64e-09    3.76e-07
2012 06 28  0720   56106  26400     4.31e-09    3.82e-07
2012 06 28  0721   56106  26460     2.04e-09    3.94e-07
2012 06 28  0722   56106  26520     2.20e-09    4.01e-07
2012 06 28  0723   56106  26580     2.42e-09    4.07e-07
2012 06 28  0724   56106  26640     3.01e-09    4.14e-07
