:Data_list: 20120616_Gp_xr_1m.txt
:Created: 2012 Jun 17 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 16  0401   56094  14460     1.28e-08    6.38e-07
2012 06 16  0402   56094  14520     1.20e-08    6.37e-07
2012 06 16  0403   56094  14580     1.14e-08    6.36e-07
2012 06 16  0404   56094  14640     1.03e-08    6.34e-07
2012 06 16  0405   56094  14700     7.43e-09    6.36e-07
2012 06 16  0406   56094  14760     4.18e-09    6.37e-07
2012 06 16  0407   56094  14820     3.95e-09    6.33e-07
2012 06 16  0408   56094  14880     5.13e-09    6.37e-07
2012 06 16  0409   56094  14940     6.52e-09    6.36e-07
2012 06 16  0410   56094  15000     6.64e-09    6.43e-07
2012 06 16  0411   56094  15060     8.75e-09    6.41e-07
2012 06 16  0412   56094  15120     1.03e-08    6.36e-07
2012 06 16  0413   56094  15180     6.91e-09    6.30e-07
2012 06 16  0414   56094  15240     5.94e-09    6.22e-07
2012 06 16  0415   56094  15300     6.32e-09    6.17e-07
2012 06 16  0416   56094  15360     7.79e-09    6.18e-07
2012 06 16  0417   56094  15420     9.02e-09    6.12e-07
2012 06 16  0418   56094  15480     6.91e-09    6.06e-07
2012 06 16  0419   56094  15540     5.61e-09    6.14e-07
2012 06 16  0420   56094  15600     5.21e-09    6.14e-07
2012 06 16  0421   56094  15660     4.25e-09    6.11e-07
2012 06 16  0422   56094  15720     4.69e-09    6.07e-07
2012 06 16  0423   56094  15780     4.41e-09    6.05e-07
2012 06 16  0424   56094  15840     1.96e-09    6.04e-07
2012 06 16  0425   56094  15900     2.11e-09    6.20e-07
2012 06 16  0426   56094  15960     5.29e-09    6.35e-07
2012 06 16  0427   56094  16020     4.25e-09    6.44e-07
2012 06 16  0428   56094  16080     4.60e-09    6.46e-07
2012 06 16  0429   56094  16140     4.02e-09    6.46e-07
2012 06 16  0430   56094  16200     4.29e-09    6.47e-07
2012 06 16  0431   56094  16260     8.67e-09    6.60e-07
2012 06 16  0432   56094  16320     9.07e-09    6.64e-07
2012 06 16  0433   56094  16380     9.33e-09    6.79e-07
2012 06 16  0434   56094  16440     1.14e-08    6.88e-07
2012 06 16  0435   56094  16500     1.40e-08    7.17e-07
2012 06 16  0436   56094  16560     1.50e-08    7.40e-07
2012 06 16  0437   56094  16620     1.54e-08    7.56e-07
2012 06 16  0438   56094  16680     1.75e-08    7.73e-07
2012 06 16  0439   56094  16740     1.87e-08    7.85e-07
2012 06 16  0440   56094  16800     1.98e-08    7.89e-07
2012 06 16  0441   56094  16860     1.76e-08    7.99e-07
2012 06 16  0442   56094  16920     1.77e-08    8.03e-07
2012 06 16  0443   56094  16980     1.59e-08    8.06e-07
2012 06 16  0444   56094  17040     1.36e-08    8.11e-07
2012 06 16  0445   56094  17100     1.52e-08    8.20e-07
2012 06 16  0446   56094  17160     2.63e-08    9.11e-07
2012 06 16  0447   56094  17220     2.67e-08    9.57e-07
2012 06 16  0448   56094  17280     3.13e-08    9.99e-07
2012 06 16  0449   56094  17340     6.07e-08    1.18e-06
2012 06 16  0450   56094  17400     5.55e-08    1.19e-06
2012 06 16  0451   56094  17460     4.55e-08    1.16e-06
2012 06 16  0452   56094  17520     4.31e-08    1.14e-06
2012 06 16  0453   56094  17580     3.80e-08    1.12e-06
2012 06 16  0454   56094  17640     3.33e-08    1.09e-06
2012 06 16  0455   56094  17700     3.12e-08    1.06e-06
2012 06 16  0456   56094  17760     2.14e-08    9.93e-07
2012 06 16  0457   56094  17820     1.71e-08    9.20e-07
2012 06 16  0458   56094  17880     1.66e-08    8.62e-07
2012 06 16  0459   56094  17940     1.18e-08    8.21e-07
2012 06 16  0500   56094  18000     8.83e-09    7.88e-07
2012 06 16  0501   56094  18060     9.02e-09    7.61e-07
2012 06 16  0502   56094  18120     6.51e-09    7.40e-07
2012 06 16  0503   56094  18180     6.67e-09    7.19e-07
2012 06 16  0504   56094  18240     5.14e-09    7.03e-07
2012 06 16  0505   56094  18300     3.98e-09    6.89e-07
2012 06 16  0506   56094  18360     4.83e-09    6.83e-07
2012 06 16  0507   56094  18420     7.56e-09    6.90e-07
2012 06 16  0508   56094  18480     1.67e-08    7.77e-07
2012 06 16  0509   56094  18540     4.00e-08    9.41e-07
2012 06 16  0510   56094  18600     1.95e-08    8.41e-07
2012 06 16  0511   56094  18660     5.94e-09    7.17e-07
2012 06 16  0512   56094  18720     6.65e-09    6.70e-07
2012 06 16  0513   56094  18780     8.25e-09    6.61e-07
2012 06 16  0514   56094  18840     1.04e-08    6.61e-07
2012 06 16  0515   56094  18900     1.12e-08    6.59e-07
2012 06 16  0516   56094  18960     8.40e-09    6.43e-07
2012 06 16  0517   56094  19020     7.67e-09    6.30e-07
2012 06 16  0518   56094  19080     6.94e-09    6.19e-07
2012 06 16  0519   56094  19140     7.69e-09    6.14e-07
2012 06 16  0520   56094  19200     8.14e-09    6.14e-07
2012 06 16  0521   56094  19260     6.94e-09    6.11e-07
2012 06 16  0522   56094  19320     5.75e-09    6.03e-07
2012 06 16  0523   56094  19380     6.51e-09    5.97e-07
2012 06 16  0524   56094  19440     4.52e-09    5.89e-07
2012 06 16  0525   56094  19500     3.37e-09    5.83e-07
2012 06 16  0526   56094  19560     5.09e-09    5.81e-07
2012 06 16  0527   56094  19620     2.35e-09    5.77e-07
2012 06 16  0528   56094  19680     1.87e-09    5.74e-07
2012 06 16  0529   56094  19740     1.34e-09    5.67e-07
2012 06 16  0530   56094  19800     1.62e-09    5.55e-07
2012 06 16  0531   56094  19860     1.18e-09    5.47e-07
2012 06 16  0532   56094  19920     1.58e-09    5.40e-07
2012 06 16  0533   56094  19980     4.89e-09    5.36e-07
2012 06 16  0534   56094  20040     2.92e-09    5.32e-07
2012 06 16  0535   56094  20100     3.02e-09    5.28e-07
2012 06 16  0536   56094  20160     1.92e-09    5.31e-07
2012 06 16  0537   56094  20220     2.29e-09    5.17e-07
2012 06 16  0538   56094  20280     1.74e-09    5.15e-07
2012 06 16  0539   56094  20340     1.32e-09    5.08e-07
2012 06 16  0540   56094  20400     1.41e-09    5.03e-07
2012 06 16  0541   56094  20460     1.33e-09    4.97e-07
2012 06 16  0542   56094  20520     1.36e-09    4.96e-07
2012 06 16  0543   56094  20580     1.12e-09    4.97e-07
2012 06 16  0544   56094  20640     1.98e-09    4.94e-07
2012 06 16  0545   56094  20700     2.17e-09    4.93e-07
2012 06 16  0546   56094  20760     1.67e-09    4.89e-07
2012 06 16  0547   56094  20820     1.16e-09    4.89e-07
2012 06 16  0548   56094  20880     1.04e-09    4.87e-07
2012 06 16  0549   56094  20940     1.42e-09    4.89e-07
2012 06 16  0550   56094  21000     1.30e-09    4.87e-07
2012 06 16  0551   56094  21060     1.00e-09    4.84e-07
2012 06 16  0552   56094  21120     1.32e-09    4.87e-07
2012 06 16  0553   56094  21180     1.06e-09    4.80e-07
2012 06 16  0554   56094  21240     1.86e-09    4.92e-07
2012 06 16  0555   56094  21300     8.94e-09    5.58e-07
2012 06 16  0556   56094  21360     5.61e-09    5.58e-07
2012 06 16  0557   56094  21420     2.29e-09    5.18e-07
2012 06 16  0558   56094  21480     2.70e-09    5.03e-07
2012 06 16  0559   56094  21540     2.73e-09    5.05e-07
2012 06 16  0600   56094  21600     1.16e-09    5.04e-07
2012 06 16  0601   56094  21660     1.00e-09    5.00e-07
2012 06 16  0602   56094  21720     1.00e-09    4.89e-07
2012 06 16  0603   56094  21780     1.15e-09    4.81e-07
2012 06 16  0604   56094  21840     1.00e-09    4.77e-07
2012 06 16  0605   56094  21900     1.00e-09    4.73e-07
2012 06 16  0606   56094  21960     1.00e-09    4.72e-07
2012 06 16  0607   56094  22020     1.00e-09    4.67e-07
2012 06 16  0608   56094  22080     1.00e-09    4.64e-07
2012 06 16  0609   56094  22140     1.00e-09    4.66e-07
2012 06 16  0610   56094  22200     1.00e-09    4.65e-07
2012 06 16  0611   56094  22260     1.41e-09    4.58e-07
2012 06 16  0612   56094  22320     2.02e-09    4.54e-07
2012 06 16  0613   56094  22380     1.00e-09    4.50e-07
2012 06 16  0614   56094  22440     1.00e-09    4.52e-07
2012 06 16  0615   56094  22500     1.31e-09    4.49e-07
2012 06 16  0616   56094  22560     1.16e-09    4.50e-07
2012 06 16  0617   56094  22620     1.00e-09    4.58e-07
2012 06 16  0618   56094  22680     1.02e-09    4.69e-07
2012 06 16  0619   56094  22740     1.44e-09    4.78e-07
2012 06 16  0620   56094  22800     1.16e-09    4.84e-07
2012 06 16  0621   56094  22860     1.99e-09    4.99e-07
2012 06 16  0622   56094  22920     1.33e-08    5.91e-07
2012 06 16  0623   56094  22980     4.05e-08    8.26e-07
2012 06 16  0624   56094  23040     6.36e-08    1.04e-06
2012 06 16  0625   56094  23100     7.27e-08    1.15e-06
2012 06 16  0626   56094  23160     7.33e-08    1.23e-06
2012 06 16  0627   56094  23220     7.69e-08    1.30e-06
2012 06 16  0628   56094  23280     8.15e-08    1.39e-06
2012 06 16  0629   56094  23340     7.24e-08    1.40e-06
2012 06 16  0630   56094  23400     5.97e-08    1.35e-06
2012 06 16  0631   56094  23460     4.48e-08    1.26e-06
2012 06 16  0632   56094  23520     3.43e-08    1.16e-06
2012 06 16  0633   56094  23580     2.23e-08    1.05e-06
2012 06 16  0634   56094  23640     1.66e-08    9.51e-07
2012 06 16  0635   56094  23700     1.15e-08    8.70e-07
2012 06 16  0636   56094  23760     8.71e-09    8.05e-07
2012 06 16  0637   56094  23820     6.65e-09    7.49e-07
2012 06 16  0638   56094  23880     3.91e-09    7.05e-07
2012 06 16  0639   56094  23940     3.25e-09    6.76e-07
2012 06 16  0640   56094  24000     3.57e-09    6.49e-07
2012 06 16  0641   56094  24060     3.46e-09    6.36e-07
2012 06 16  0642   56094  24120     4.18e-09    6.28e-07
2012 06 16  0643   56094  24180     4.17e-09    6.15e-07
2012 06 16  0644   56094  24240     6.14e-09    6.18e-07
2012 06 16  0645   56094  24300     7.98e-09    6.21e-07
2012 06 16  0646   56094  24360     8.17e-09    6.26e-07
2012 06 16  0647   56094  24420     9.40e-09    6.33e-07
2012 06 16  0648   56094  24480     1.25e-08    6.45e-07
2012 06 16  0649   56094  24540     2.46e-08    7.21e-07
2012 06 16  0650   56094  24600     3.76e-08    8.34e-07
2012 06 16  0651   56094  24660     4.02e-08    8.92e-07
2012 06 16  0652   56094  24720     4.56e-08    9.57e-07
2012 06 16  0653   56094  24780     5.10e-08    1.03e-06
2012 06 16  0654   56094  24840     5.51e-08    1.09e-06
2012 06 16  0655   56094  24900     5.84e-08    1.15e-06
2012 06 16  0656   56094  24960     5.52e-08    1.17e-06
2012 06 16  0657   56094  25020     5.16e-08    1.18e-06
2012 06 16  0658   56094  25080     4.64e-08    1.13e-06
2012 06 16  0659   56094  25140     3.85e-08    1.09e-06
2012 06 16  0700   56094  25200     3.49e-08    1.04e-06
2012 06 16  0701   56094  25260     2.98e-08    9.99e-07
2012 06 16  0702   56094  25320     2.75e-08    9.71e-07
2012 06 16  0703   56094  25380     2.61e-08    9.45e-07
2012 06 16  0704   56094  25440     2.23e-08    9.04e-07
2012 06 16  0705   56094  25500     1.71e-08    8.46e-07
2012 06 16  0706   56094  25560     1.48e-08    7.96e-07
2012 06 16  0707   56094  25620     1.17e-08    7.55e-07
2012 06 16  0708   56094  25680     9.86e-09    7.24e-07
2012 06 16  0709   56094  25740     8.90e-09    6.98e-07
2012 06 16  0710   56094  25800     5.87e-09    6.64e-07
2012 06 16  0711   56094  25860     4.22e-09    6.45e-07
2012 06 16  0712   56094  25920     4.52e-09    6.41e-07
2012 06 16  0713   56094  25980     4.29e-09    6.18e-07
2012 06 16  0714   56094  26040     2.38e-09    6.00e-07
2012 06 16  0715   56094  26100     2.08e-09    5.82e-07
2012 06 16  0716   56094  26160     2.37e-09    5.68e-07
2012 06 16  0717   56094  26220     1.57e-09    5.61e-07
2012 06 16  0718   56094  26280     1.15e-09    5.56e-07
2012 06 16  0719   56094  26340     1.00e-09    5.41e-07
2012 06 16  0720   56094  26400     1.52e-09    5.25e-07
2012 06 16  0721   56094  26460     1.15e-09    5.13e-07
2012 06 16  0722   56094  26520     1.17e-09    5.03e-07
2012 06 16  0723   56094  26580     2.83e-09    4.95e-07
2012 06 16  0724   56094  26640     2.42e-09    4.88e-07
